Chapter Number,Chapter Title,Hadith Number,arabic_text,english_text,source,commentary,references,source_pdf,page_start,page_end
22,"GUIDING THE DYING, POSITIONING THEM AT DEATH,",834,"وَ بِهَذَا الْإِسْنَادِ عَنْ مُحَمَّدِ بْنِ يَعْقُوبَ عَنْ حُمَيْدِ بْنِ زِيَادٍ عَنِ الْحَسَنِ بْنِ مُحَمَّدٍ عَنْ مُحَمَّدِ بْنِ أَبِي حَمْزَةَ عَنْ مُعَاوِيَةَ
بْنِ عَمَّارٍ قَالَ: سَأَلْتُ أَبَا عَبْدِ اللَّهِ عَلَيْهِ السِّلاَمُ عَنِ الْمَيَّتِ فَقَالَ «اِسْتَقْبِلْ بِبَاطِنِ قَدَمَيْهِ الْقِبْلَةَ» .","And through this chain of transmission, from Muhammad bin Ya’qub, from Humayd bin Ziyad, from Al-
Hasan bin Muhammad, from Muhammad bin Abi Hamzah, from Mu’awiyah bin Ammar, who said:
I asked Abu Abdullah {a.s} about (laying out) the deceased.
Imam {a.s} said: ""Position the soles of his feet towards the Qiblah.""
WASHING THEM, AND PLACING THEM IN SHROUDS",Abu Abdillah Imam Ja’far ibn Muhammad al-Sadiq {a.s},,"Al-Kafi, V.3 p.127 • Tahdib Al-Ahkam, V.1 p.285 • Awali Al-La’ali, V.3 p.36 • Al-Wafi, V.24 p.227 • Wasail Al-Shia, V.2 p.453",tahdib-al-ahkam-vol.1.pdf,482,483
23,"GUIDING THE DYING, POSITIONING THEM AT DEATH, PROCEDURES FOR THEIR FINAL MOMENTS, WASHING THEM, AND PLACING THEM IN SHROUDS",835,"وَ بِهَذَا الإِسْنَادِ عَنْ مُحَمَّدِ بْنِ يَعْقُوبَ عَنْ عَلِيَّ بْنِ إِبْرَاهِيمَ عَنْ أَبِيهِ عَنِ اِبْنِ أَبِي عُمَيْرٍ عَنْ هِشَامِ بْنِ سَالِمِ عَنْ
سُلَيْمَانَ بْنِ خَالِدٍ قَالَ سَمِعْتُ أَبَا عَبْدِ اللّهِ عَلَيْهِ السَّلاَمُ يَقُولُ: «إِذَا مَاتَ لِأَحَدِكُمْ مَيَّتْ فَسَجُوهُ تُجَاهَ ٱلْقِبْلَةِ وَ كَذَلِكَ
إِذَا غُسِّلَ يُحْفَرُ لَهُ مَوْضِعُ الْمُغْتَسَلِ تُجَاهَ الْقِبْلَةِ فَيَكُونُ مُسْتَقْبِلاً بِبَاطِنِ قَدَمَيْهِ وَ وَجْهِهِ إِلَى الْقِبْلَةِ» .","And through this chain of transmission, from Muhammad bin Ya’qub, from Ali bin Ibrahim, from his father,
from Ibn Abi Umayr, from Hisham bin Salim, from Sulayman bin Khalid, who said:
I heard Abu Abdullah {a.s} say: ""When one of you has a deceased person, lay him facing
the Qiblah. Likewise, when he is washed, a place for washing should be prepared
facing the Qiblah so that he is positioned with the soles of his feet and his face towards
the Qiblah.""",Abu Abdillah Imam Ja’far ibn Muhammad al-Sadiq {a.s},,"Al-Kafi, V.3 p.127 • Tahdib Al-Ahkam, V.1 p.286 • Tahdib Al-Ahkam, V.1 p.298 • Al-Wafi, V.24 p.228 • Wasail Al-Shia, V.2 p.452",tahdib-al-ahkam-vol.1.pdf,483,483
23,"GUIDING THE DYING, POSITIONING THEM AT DEATH, PROCEDURES FOR THEIR FINAL MOMENTS, WASHING THEM, AND PLACING THEM IN SHROUDS",836,"مَا أَخْبَرَنِي بِهِ الشَّيْخُ أَيَّدَهُ اللَّهُ تَعَالَى عَنْ أَبِي الْقَاسِمِ جَعْفَرِ بْنِ مُحَمِّدٍ عَنْ مُحَمِّدِ بْنِ يَعْقُوبَ عَنْ عَلِيَّ بْنِ إِبْرَاهِيمَ
عَنِ اِبْنِ أَبِي عُمَيْرٍ عَنْ حَمَّادٍ عَنِ الْحَلَبِيِّ عَنْ أَبِي عَبْدِ اللهِ عَلَيْهِ السَّلَاَمُ قَالَ: «إِذَا حَضَرْتَ الْمَيِّتَ قَبْلَ أَنْ يَمُوتَ
فَلَقِّنْهُ شَهَادَةَ أَنْ لاَ إِلَهَ إِلاَّ اللَّهُ وَحْدَهُ لا شَرِيكَ لَهُ وَ أَنَّ مُحَمَّداً عَبْدُهُ وَ رَسُولُهُ» .","Narrated to me by the Shaykh (Al-Mufid), may Allah {SWT} support him, from Abu Al-Qasim Ja’far bin
Muhammad, from Muhammad bin Ya’qub, from Ali bin Ibrahim, from Ibn Abi Umayr, from Hammad, from
Al-Halabi, from Abu Abdullah {a.s}:
Imam {a.s} said: ""If you are present with a dying person before death, prompt him to
testify that there is no god but Allah {SWT}, alone with no partner, and that Muhammad
{saws} is His servant and messenger.""",Abu Abdillah Imam Ja’far ibn Muhammad al-Sadiq {a.s},,"Al-Kafi, V.3 p.121 • Da’a’im Al-Islam, V.1 p.219 • Tahdib Al-Ahkam, V.1 p.286 • Al-Wafi, V.24 p.231 • Wasail Al-Shia, V.2 p.454",tahdib-al-ahkam-vol.1.pdf,483,483
23,"GUIDING THE DYING, POSITIONING THEM AT DEATH, PROCEDURES FOR THEIR FINAL MOMENTS, WASHING THEM, AND PLACING THEM IN SHROUDS",837,"وَ بِهَذَا الْإِسْتَادِ عَنْ مُحَمَّدِ بْنِ يَعْقُوبَ عَنْ مُحَمَّدِ بْنِ يَحْيَى عَنْ أَحْمَدَ بْنِ مُحَمَّدٍ عَنِ الْحُسَيْنِ بْنِ سَعِيدٍ عَنِ النَّضْرِ
بْنِ سُوَيْدٍ عَنْ دَاوُدَ بْنِ سُلَيْمَانَ الْكُوفِيَّ عَنْ أَبِي بَكْرِ الْحَضْرَمِيِّ قَالَ: مَرِضَ رَجُلٌ مِنْ أَهْلِ بَيْتِي فَأَتَيْتُهُ عَائِداً لَهُ
فَقُلْتُ لَهُ يَا إِبْنَ أَجِي إنَّ لَكَ عِنْدِي نَصِيحَةَ أَتَقْبَلُهَا فَقَالَ نَعَمْ فَقُلْتُ قُلْ أَشهَدُ أَنْ لا إِلَهَ إِلاَّ اللَّهُ وَحْدَهُ لا شَرِيكَ لَهُ
فَشَهِدَ بِذَلِكَ فَقُلْتُ وَ قُلْ وَ أَنَّ مُحَمَّداً رَسُولُ اللّهِ فَشَهِدَ بِذَلِكَ فَقُلْتُ إِنَّ هَذَا لاَ تَنْتَفِعُ بِهِ إِلاَّ أَنْ يَكُونَ مِنْكَ عَلَى
يَقِينِ فَذَكَرَ أَنَّهُ مِنْهُ عَلَى يَقِينِ فَقُلْتُ لَهُ قُلْ أَشهَدُ أَنَّ عَلِيْاً وَصِيُّهُ وَ هُوَ ٱلْخَلِيفَةُ مِنْ بَعْدِهِ وَ الْإِمَامُ ٱلْمُفْتَرَضُ الطَّاعَةِ
مِنْ بَعْدِهِ فَشَهِدَ بِذَلِكَ فَقُلْتُ لَهُ إِنَّكَ لَنْ تَنْتَفِعَ بِذَلِكَ حَتَّى يَكُونَ مِنْكَ عَلَى يَقِينٍ فَذَكَرَ أَنَّهُ مِنْهُ عَلَى يَقِينٍ ثُمَّ سَمَّيْتُ
لَهُ ٱلْأَيِمَةَ عَلَيهِمُ السِّلاَمُ وَاجِداً بَعْدَ وَاجِدِ فَأَقَرَّ بِذَلِكَ وَ ذَكَر أَنَّهُ عَلَى يَقِينِ فَلَمْ يَلْبَثِ الرَّجُلُ أَنْ تُوُفِّيَ فَجَزِعَ أَهْلُهُ
عَلَيْهِ جَزَعاً شَدِيداً قَالَ فَغِبْتُ عَنْهُمْ ثُمَّ أَتَيْتُهُمْ بَعْدَ ذَلِكَ فَرَأَيْتُ عَزَاءً حَسَناً فَقُلْتُ كَيْفَ تَجِدُونَكُمْ كَيْفَ عَزَاؤُكِ
أَيَّثُهَا الْمَرْأَةُ فَقَالَتْ وَ اللَّهِ لَقَدْ أَصِبْنَا بِمُصِيبَةِ عَظِيمَةٍ بِوَفَاةِ فَلانِ رَجِمَهُ اللَّهُ وَ كَانَ مِمَّا سَخِيَ بِنَفْسِي لَهُ لِرُوُيَا
رَأَيْتُهَا اللّيْلَةَ فَقُلْتُ وَ مَا تِلْكِ الرُّوْيَا قَالَتْ رَأَيْتُ فُلاَناً تَعْنِي ٱلْمَيَّتَ حَيّاً سَلِيماً فَقُلْتُ فُلاَناً قَالَ نَعَمْ فَقُلْتُ لَهُ أَكُنْتَ
مَيَّتاً فَقَالَ بَلَى وَ لَكِنْ نَجَوْتُ بِكَلِمَاتٍ لَقَنِّيهِنَّ أَبُو بَكْرٍ وَ لَوْ لا ذَلِكِ كِذْتُ أَهْلِكُ.","And through this chain of transmission, from Muhammad bin Ya’qub, from Muhammad bin Yahya, from
Ahmad bin Muhammad, from Al-Husayn bin Sa’id, from Al-Nadr bin Suwayd, from Dawud bin Sulayman Al-
Kufi, from Abu Bakr Al-Hadrami, who said:
A man from my family fell ill, so I went to visit him.
I said to him: ""O my nephew, I have some advice for you. Will you accept it?""
He said: ""Yes.""
I said: ""Say: I bear witness that there is no god but Allah {SWT}, alone with no partner.""
He testified to that.
I said: ""And say: Muhammad is the Messenger of Allah {SWT}.""
He testified to that.
I said: ""This will not benefit you unless it is from you with certainty.""
He stated that he had certainty about it.
Then I said to him: ""Say: I bear witness that Ali is his successor, the caliph after him,
and the Imam whose obedience is obligatory after him.""
He testified to that.
I said: ""You will not benefit from this unless it is from you with certainty.""
He stated that he had certainty about it.
Then I mentioned the names of the Imams {a.s} one after another, and he affirmed them
and stated that he had certainty about them.
Not long after that, the man passed away. His family grieved for him intensely.
Later, I visited them and saw that they had found solace.
I said to his wife: ""How are you coping, O woman?""
She said: ""By Allah {SWT}, we have suffered a great loss with the death of so-and-so -
may Allah {SWT} have mercy on him. But what eased my sorrow for him was a dream I
saw last night.""
I said: ""What was the dream?""
She said: ""I saw so-and-so,"" - referring to the deceased - ""alive and well.""
I asked him: ""So-and-so, weren’t you dead?""
He said: ""Yes, but I was saved by the words Abu Bakr taught me. Were it not for them,
I would have perished.""",Non-Infallible,,"Al-Kafi, V.3 p.122 • Tahdib Al-Ahkam, V.1 p.287 • Al-Wafi, V.24 p.234",tahdib-al-ahkam-vol.1.pdf,483,485
23,"GUIDING THE DYING, POSITIONING THEM AT DEATH, PROCEDURES FOR THEIR FINAL MOMENTS, WASHING THEM, AND PLACING THEM IN SHROUDS",838,"وَ بِهَذَا الْإِسْنَادٍ عَنْ أَحْمَدَ بْنِ مُحَمَّدِ عَنِ ٱلْحُسَيْنِ بْنِ سَعِيدٍ عَنِ ٱلْقَاسِمِ بْنِ مُحَمَّدٍ عَنْ عَلِيَّ بْنِ أَبِي حَمْزَةَ عَنْ أَبِي
بَصِيرٍ عَنْ أَبِي جَعْفَرٍ عَلَيْهِ السَّلاَمُ قَالَ: كُنَّا عِنْدَهُ وَ عِنْدَهُ حُمْرَانُ إِذْ دَخَلَ عَلَيْهِ مَوْلَى لَهُ فَقَالَ لَهُ جُعِلْتُ فِدَاكَ هَذَا
عِكْرِمَةُ فِي اَلْمَوْتِ وَ كَانَ يَرَى رَأْيَ الْخَوَارِجِ وَ كَانَ مُنْقَطِعاً إِلَى أَبِي جَعْفَرٍ عَلَيْهِ السَّلامُ فَقَالَ لَنَا أَبُو جَعْفَرٍ
«أنظُرُونِي حَتَّى أَرْجِعَ إِلَيْكُمْ» قُلْنَا نَعَمْ فَمَا لَبِثَ أَنْ رَجَعَ فَقَالَ «أَمَا إِنّي لَوْ أَدْرَكْتُ عِكْرِمَةَ قَبْلَ أَنْ تَقَعَ ٱلنَّفْسُ
مَوْقِعَهَا لَعَلَّمْتُهُ كَلِمَاتٍ يَنْتَفِعُ بِهَا وَ لَكِنَّي قَدْ أَدْرَكْتُهُ وَ قَدْ وَقَعَتِ النَّفْسُ مَوْقِعَها» فَقُلْتُ جُعِلْتُ فِدَاكَ وَ مَا ذَلِكَ
الْكَلامُ فَقَالَ »هُوَ وَ اللّهِ مَا أَنْتُمْ عَلَيْهِ فَلَقُّنُوا مَوْتَاكُمْ عِنْدَ ٱلْمَوْتِ شَهَادَةَ أَنْ لا إِلَهَ إِلاَّا اللَّهُ وَ الْوَلاَيَةَ» .","And through this chain of transmission, from Ahmad bin Muhammad, from Al-Husayn bin Sa’id, from Al-
Qasim bin Muhammad, from Ali bin Abi Hamzah, from Abu Basir, from Abu Ja’far {a.s}:
He said: We were with Imam {a.s}, and Humran was present, when one of his servants
entered and said, ""May I be sacrificed for you! 'Ikrimah is near death.""
'Ikrimah had followed the views of the Khawarij but had later become devoted to Abu
Ja’far {a.s}.
Abu Ja’far {a.s} said to us: ""Wait for me until I return to you.""
We said: ""Yes.""
Imam {a.s} did not delay long before Imam {a.s} returned and said: ""Had I reached 'Ikrimah
before his soul had reached its final stage, I would have taught him words from which
he could benefit. But I reached him after his soul had already settled in its place.""
I said: ""May I be sacrificed for you! What are those words?""
Imam {a.s} said: ""By Allah {SWT}, it is what you are upon now. So prompt your dying ones
at the time of death to testify that there is no god but Allah {SWT} and to affirm wilayah
(the guardianship of the Imams {a.s}).""",Abu Ja’far Imam Muhammad ibn Ali al-Baqir {a.s},,"Al-Kafi, V.3 p.123 • Tahdib Al-Ahkam, V.1 p.287 • Sulwat Al-Hazin, V.1 p.247 • Al-Wafi, V.24 p.232 • Wasail Al-Shia, V.2 p.458 • Bihar Al-Anwar, V.46 p.333 • Awalim Al-Uloom, V.19 p.413 • Mustadrak Al Wasail, V.2 p.125",tahdib-al-ahkam-vol.1.pdf,485,485
23,"GUIDING THE DYING, POSITIONING THEM AT DEATH, PROCEDURES FOR THEIR FINAL MOMENTS, WASHING THEM, AND PLACING THEM IN SHROUDS",839,"وَ بِهَذَا الْإِسْنَادِ عَنْ مُحَمَّدِ بْنِ يَعْقُوبَ عَنْ عَلِيَّ بْنِ إِبْرَاهِيمَ عَنْ أَبِيهِ عَنْ حَمَّادٍ عَنْ حَرِيزٍ عَنْ زُرَارَةَ عَنْ أَبِي جَعْفَرٍ
عَلَيْهِ السَّلاَمُ قَالَ: «إِذَا أَدْرَكْتَ الرَّجُلَ عِنْدَ النَّزْعِ فَلَقُنْهُ كَلِمَاتِ ٱلْفَرَجِ - لاَ إِلَهَ إِلاَّ اللَّهُ اَلْحَلِيمُ الْكَرِيمُ لا إِلَهَ إِلاَّ اللَّهُ
اَلْعَلِي الْعَظِيمُ سُبْحَانَ اللَّهِ رَبِّ السَّمَاوَاتِ السَّبْعِ وَ رَبِّ الْأَرَضِينَ السَّبْعِ وَ مَا فِيهِنَّ وَ مَا بَيْنَهُنَّ وَ مَا تَحْتَهُنَّ وَ رَبِّ
الْعَرْشِ الْعَظِيمِ «وَ الْحَمْدُ لِلْهِ رَبِّ الْعَالَمِينَ» » قَالَ وَ قَالَ أَبُو جَعْفَرٍ عَلَيْهِ السَّلاَمُ «لَوْ أَدْرَكْتُ عِكْرِمَةَ عِنْدَ الْمَوْتِ
لَنَفَعْتُهُ» فَقِيلَ لِأَبِي عَبْدِ اللّهِ عَلَيْهِ ٱلسَّلاَمُ بِمَا ذَا كَانَ يَنْفَعُهُ قَالَ «يُلَفَّنْهُ مَا أَنْتُمْ عَلَيْهِ» .","And through this chain of transmission, from Muhammad bin Ya’qub, from Ali bin Ibrahim, from his father,
from Hammad, from Hariz, from Zurara, from Abu Ja’far {a.s}:
Imam {a.s} said: ""If you reach a man at the time of death, prompt him with the words of
relief:
'There is no god but Allah {SWT}, the Forbearing, the Generous.
There is no god but Allah {SWT}, the Most High, the Most Great.
Glory be to Allah {SWT}, the Lord of the seven heavens and the Lord of the seven earths,
and all that is in them and between them and beneath them, and the Lord of the Great
Throne.
And all praise is due to Allah {SWT}, the Lord of the worlds.'""
Imam {a.s} said: ""And Abu Ja’far {a.s} said, 'If I had reached 'Ikrimah at the time of his
death, I would have benefited him.'""
It was asked to Abu Abdullah {a.s}: ""How would he have benefited him?""
Imam {a.s} said: ""He would have prompted him (to recite the beliefs) with what you are
upon.""",Abu Ja’far Imam Muhammad ibn Ali al-Baqir {a.s} & Abu Abdillah Imam Ja’far ibn Muhammad al- Sadiq {a.s},,"Al-Kafi, V.3 p.122 • Tahdib Al-Ahkam, V.1 p.288 • Al-Wafi, V.24 p.232 • Awalim Al-Uloom, V.19 p.413",tahdib-al-ahkam-vol.1.pdf,485,486
23,"GUIDING THE DYING, POSITIONING THEM AT DEATH, PROCEDURES FOR THEIR FINAL MOMENTS, WASHING THEM, AND PLACING THEM IN SHROUDS",840,"وَ بِهَذَا الْإِسْتَادِ عَنْ مُحَمَّدِ بْنِ يَعْقُوبَ عَنْ عِدَّةٍ مِنْ أَصْحَابِنَا عَنْ سَهْلِ بْنِ زِيَادٍ عَنْ جَعْفَرِ بْنِ مُحَمَّدِ الْأَشعَرِيَّ عَنْ
عَبْدِ اللّهِ بْنِ مَيْمُونِ الْقَدَّاحِ عَنْ أَبِي عَبْدِ اللهِ عَلَيْهِ السَّلاَمُ قَالَ: «كَانَ أَمِيرُ ٱلْمُؤْمِنِينَ عَلَيْهِ ٱلسَّلاَمُ إِذَا حَضَرَ أَحَداً
مِنْ أَهْلِ بَيْتِهِ الْمَوْتُ قَالَ لَهُ قُلْ » لا إِلَهَ إِلاَّ ٱللَّهُ الْحَلِيمُ الْكَرِيمُ لا إِلَهَ إِلَّ اللَّهُ اَلْعَلِيُّ الْعَظِيمُ سُبْحَانَ ٱللَّهِ رَبَّ ٱلسَّمَاوَاتِ
السَّبْعٍ وَرَبّ الْأَرَضِينَ السَّبْعِ وَ مَا بَيْنَهُمَا وَ رَبَّ الْعَرْشِ الْعَظِيمِ وَ الْحَمْدُ لِلْهِ رَبَّ الْعَالَمِينَ » فَإِذَا قَالَهَا الْمَرِيضُ قَالَ
لَهُ اِذْهَبْ وَ لَيْسَ عَلَيْكَ بَأْسٌ» .
قال الشيخ أيده اللّٰه تعالى: فإذا قضى نحبه فلتغمض عيناه ويطبق فوه وتمد يداه إلى جنبه وتمد ساقاه ان كانتا منقبضتين
ويشد لحييه بعصابة إلى رأسه ويمد عليه ثوب يغطى به","And through this chain of transmission, from Muhammad bin Ya’qub, from a group of our companions, from
Sahl bin Ziyad, from Ja’far bin Muhammad Al-Ash’ari, from Abdullah bin Maymun Al-Qaddah, from Abu
Abdullah {a.s}:
Imam {a.s} said: ""When a member of his household approached death, Commander of
the Faithful {a.s} would say to him: 'Say:
There is no god but Allah {SWT}, the Forbearing, the Generous.
There is no god but Allah {SWT}, the Most High, the Most Great.
Glory be to Allah {SWT}, the Lord of the seven heavens and the Lord of the seven earths
and what is between them, and the Lord of the Great Throne.
And all praise is due to Allah {SWT}, the Lord of the worlds.'
If the dying person recited this, Commander of the Faithful {a.s} would say to him:
'Go, and there is no harm upon you.'""",Abu Abdillah Imam Ja’far ibn Muhammad al-Sadiq {a.s} & Commander of the Faithful Imam Ali ibn Abi Talib al-Murtadha {a.s},"The Shaykh (Al-Mufid), may Allah {SWT} support him, said: “When the dying person
passes away, his eyes should be closed, his mouth should be shut, his hands should
be placed alongside his body, and his legs should be straightened if they are bent. His
jaw should be tied with a cloth extending to the top of his head, and a cloth should be
spread over him to cover his body.”","Al-Kafi, V.3 p.124 • Tahdib Al-Ahkam, V.1 p.288 • Sulwat Al-Hazin, V.1 p.245 • Al-Wafi, V.24 p.235 • Wasail Al-Shia, V.2 p.460 • Bihar Al-Anwar, V.78 p.240",tahdib-al-ahkam-vol.1.pdf,486,487
23,"GUIDING THE DYING, POSITIONING THEM AT DEATH, PROCEDURES FOR THEIR FINAL MOMENTS, WASHING THEM, AND PLACING THEM IN SHROUDS",841,"أَحْمَدُ بْنُ مُحَمَّدٍ عَنْ عَلِيَّ بْنِ الْحَكَمِ عَنِ اِبْنِ بُكَيْرٍ عَنْ زُرَارَةَ قَالَ: تَقُلَ اِبْنٌ لِجَعْفَرٍ وَ أَبُو جَعْفَرٍ عَلَيْهِ السَّلَاَمُ جَالِسْ
فِي نَاجِيَةٍ فَكَانَ إِذَا دَنَا مِنْهُ إِنْسَانْ قَالَ «لا تَمَسَّهُ فَإِنَّهُ إِنَّمَا يَزْدَادُ ضَعْفاً وَ أَضْعَفُ مَا يَكُونُ فِي هَذِهِ اَلْحَالِ وَ مَنْ
مَسَّهُ عَلَى هَذِهِ الْحَالِ أَعَانَ عَلَيْهِ» فَلَمَّا قَضَى الْعُلامُ أَمَرَ بِهِ فَغُمّضَ عَيْنَاهُ وَ شُدَّ لَحْيَاهُ ثُمَّ قَالَ « لَنَا أَنْ نَجْزَعَ مَا
لَمْ يَنْزِلْ أَمْرُ اللَّهِ فَإِذَا نَزَلَ أَمْرُ اللَّهِ فَلَيْسَ لَنَا إِلَّ التَّسْلِيمُ» ثُمَّ دَعَا بِدُهْنِ فَادَّهَنَ وَ اِكْتَحَلَ وَ دَعَا بِطَعَامٍ فَأَكَلَ هُوَ
وَ مَنْ مَعَهُ ثُمَ قَالَ «هَذَا هُوَ الصَّبْرُ الْجَمِيلُ» ثُمَّ أَمَرَ بِهِ فَغُسِّلَ وَ لَبِسَ جُبَّةَ خَزّ وَ مِطْرَفَ خَزّ وَ عِمَامَةَ خَزّ وَ خَرَجَ
فَصَلَّى عَلَيْهِ.","Ahmad bin Muhammad narrated from Ali bin Al-Hakam, from Ibn Bukayr, from Zurara, who said:
A son of Ja’far became critically ill while Abu Ja’far {a.s} was sitting in a corner. Whenever
someone approached the child, he said:
""Do not touch him, for he only grows weaker. He is at his weakest in this state, and
whoever touches him in this condition adds to his distress.""
When the boy passed away, Abu Ja’far {a.s} ordered that his eyes be closed and his jaw
tied.
Then Imam {a.s} said: ""We are permitted to grieve as long as the command of Allah {SWT}
has not yet come. But when the command of Allah {SWT} descends, we have no choice
but to submit.""
Imam {a.s} then requested oil, applied it to himself, used kohl, and called for food. He
ate along with those who were present and said: ""This is the beautiful patience (sabr
al-jamil).""
After that, Imam {a.s} ordered the body to be washed, and Imam {a.s} put on a silk robe, a
silk cloak, and a silk turban. Imam {a.s} then went out and led the funeral prayer for the
deceased.",Abu Ja’far Imam Muhammad ibn Ali al-Baqir {a.s},,"Tahdib Al-Ahkam, V.1 p.289 • Al-Wafi, V.24 p.242 • Bihar Al-Anwar, V.46 p.302 • Awalim Al- Uloom, V.19 p.221",tahdib-al-ahkam-vol.1.pdf,487,488
23,"GUIDING THE DYING, POSITIONING THEM AT DEATH, PROCEDURES FOR THEIR FINAL MOMENTS, WASHING THEM, AND PLACING THEM IN SHROUDS",842,"سَعْدُ بْنُ عَبْدِ اللّهِ عَنْ يَعْقُوبَ بْنِ يَزِيدَ عَنْ مُحَمَّدِ بْنِ شُعَيْبِ عَنْ أَبِي كَهْمَسِ قَالَ: حَضَرْتُ مَوْتَ إسْمَاعِيلَ وَ أَبُو
عَبْدِ اللّهِ عَلَيْهِ السَّلَامُ جَالِسْ عِنْدَهُ فَلَمَّا حَضَرَهُ ٱلْمَوْتُ شَدَّ لَحْيَيْهِ وَ غَمَّضَهُ وَ غَطَّى عَلَيْهِ الْمِلْحَفَةَ ثُمَّ أَمَرَ بِتَهْيِئَتِهِ
فَلَمَّا فُرِغَ مِنْ أَمْرِهِ دَعَا بِكَفَنِهِ فَكَتَبَ فِي حَاشِيَةِ ٱلْكَفَنِ - « إِسْمَاعِيلُ يَشَهَدُ أَنْ لاَ إِلَهَ إِلَّ ٱللَّهُ» .
قال الشيخ أيده اللّٰه تعالى : (وإن مات ليلا في بيت اسرج فيه مصباح إلى الصباح ولم يترك وحده بل يكون عنده من يذكر
الله تعالى ويتلو كتابه أو ما يحسن منه ويستغفر له).","Sa’d bin Abdullah narrated from Ya’qub bin Yazid, from Muhammad bin Shu’ayb, from Abu Kahmas:
I was present at the death of Isma’il while Abu Abdullah {a.s} was sitting beside him.
When death had approached him, Abu Abdullah {a.s} tied his jaw, closed his eyes, and
covered him with a shroud. Then Imam {a.s} ordered preparations for his burial. When
the preparations were completed, Imam {a.s} brought the burial shroud and wrote on its
edge: ""Isma’il testifies that there is no god but Allah {SWT}.""",Abu Abdillah Imam Ja’far ibn Muhammad al-Sadiq {a.s},"The Shaykh (Al-Mufid), may Allah {SWT} support him, said: ""If a person dies at night, a
lamp should be kept lit in the house until morning, and the person should not be left
alone. Someone should remain with them to remember Allah {SWT}, recite His {SWT} Book,
or recite whatever is appropriate, and seek forgiveness for him.""","Kamal Al-Din, V.1 p.72 • Tahdib Al-Ahkam, V.1 p.289 • Tahdib Al-Ahkam, V.1 p.309 • Al- Wafi, V.24 p.242 • Wasail Al-Shia, V.3 p.51 • Bihar Al-Anwar, V.47 p.248 • Bihar Al-Anwar, V.78 p.238 • Awalim Al-Uloom, V.20 p.908",tahdib-al-ahkam-vol.1.pdf,488,488
23,"GUIDING THE DYING, POSITIONING THEM AT DEATH, PROCEDURES FOR THEIR FINAL MOMENTS, WASHING THEM, AND PLACING THEM IN SHROUDS",843,"أَخْبَرَنِي الشَّيْخُ أَيَّدَهُ اللَّهُ عَنْ أَبِي الْقَاسِمِ جَعْفَرِ بْنِ مُحَمِّدٍ عَنْ مُحَمِّدِ بْنِ يَعْقُوبَ عَنْ عِدّةِ مِنْ أَصْحَابِنَا عَنْ سَهْلِ
بْنِ زِيَادٍ عَنْ عُثْمَانَ بْنِ عِيسَى عَنْ عِدَّةٍ مِنْ أَصْحَابِنَا قَالَ: لَمَّا قُبِضَ أَبُو جَعْفَرٍ عَلَيْهِ السَلاَمُ أَمَرَ أَبُو عَبْدِ ٱللّهِ عَلَيْهِ
السَّلامُ بِالسِّرَاجِ فِي الْبَيْتِ آلَّذِي كَانَ يَسْكُنُهُ حَتَّى قُبِضَ أَبُو عَبْدِ اللَّهِ عَلَيْهِ السَّلاَمُ ثُمَّ أَمَرَ أَبُو الْحَسَنِ مُوسَى عَلَيْهِ
السَّلاَمُ بِمِثْلِ ذَلِكَ فِي بَيْتِ أَبِي عَبْدِ اللَّهِ عَلَيْهِ السَّلامُ حَتَّى أُخْرِجَ بِهِ إِلَى الْعِرَاقِ ثُمَّ لاَ أَدْرِي مَا كَانَ .","The Shaykh (Al-Mufid), may Allah {SWT} support him, narrated to me from Abu Al-Qasim Ja’far bin Muhammad,
from Muhammad bin Ya’qub, from a group of our companions, from Sahl bin Ziyad, from Uthman bin Isa,
from a group of our companions, who said:
When Abu Ja’far {a.s} passed away, Abu Abdullah {a.s} ordered that a lamp be kept lit in
the house where he had lived until Abu Abdullah {a.s} himself passed away.
Then Abu Al-Hasan Musa {a.s} gave the same order for the house of Abu Abdullah {a.s}
until his body was taken to Iraq.
After that, I do not know what happened.",Abu Abdillah Imam Ja’far ibn Muhammad al-Sadiq {a.s} & Abu al-Hasan Imam Musa ibn Ja’far al- Kadhim {a.s},,"Al-Kafi, V.3 p.251 • Tahdib Al-Ahkam, V.1 p.289 • Al-Wafi, V.25 p.589 • Wasail Al-Shia, V.2 p.469 • Bihar Al-Anwar, V.47 p.7 • Bihar Al-Anwar, V.97 p.132 • Awalim Al-Uloom, V.20 p.1172",tahdib-al-ahkam-vol.1.pdf,488,489
