Chapter Number,Chapter Title,Hadith Number,arabic_text,english_text,source,commentary,references,source_pdf,page_start,page_end
15,"THE DETAILED EXPLANATION OF PRAYER, INCLUDING THE OBLIGATORY AND RECOMMENDED, AND WHAT IS PERMISSIBLE AND NOT PERMISSIBLE.",679,"الْحُسَيْنُ بْنُ سَعِيدٍ عَنْ فَضَالَةَ عَنْ أَبَانٍ عَنْ عَبْدِ الرَّحْمَنِ بْنِ أَبِي عَبْدِ اللَّهِ عَنْ حُمْرَانَ بْنِ أَغْيَنَ عَنْ أَحَدِهِمَا عَلَيْهِمَا
السَّلَاَمُ قَالَ: «كَانَ أَبِي إِذَا صَلَّى جَالِساً تَرَبَّعَ فَإِذَا رَكَّعَ ثَنَى رِجْلَيْهِ».
قال الشيخ رحمه اللّٰه : (ويجزي للعليل والمستعجل ان يصليا في الركعتين الاولتين من فرايضهما بسورة الحمد وحدها)
فرضة كا ذلك ق
ح4 فلا محه لاعليته ثمقا حمهالله . لمصن فضة فلقضه","Al-Husayn ibn Sa’id, from Fadalah, from Aban, from Abd al-Rahman ibn Abi Abdillah, from Humran ibn
A’yan, from one of the two (Imams {a.s}), peace be upon them, who said:
(Imam {a.s} said) ""My father, when He {a.s} prayed sitting, would sit cross-legged
(‘tarrabba’a’), and when He {a.s} bowed, he would fold his legs.""",Abu Ja’far Imam Muhammad ibn Ali al-Baqir {a.s} & Abu Abdillah Imam Ja’far ibn Muhammad al- Sadiq {a.s} & Abu Muhammad Imam Ali ibn Husayn Zayn al-Abidin {a.s},"The Shaykh (Al-Mufid), may Allah {SWT} support him, said: ‘And it suffices for the sick
person and the one in haste to recite only Surat al-Hamd in the first two rak’ahs of their
obligatory prayers’ up to his statement: ‘And whoever forgets an obligatory prayer’, all
of this has already been explained previously, so there is no need to repeat it.
Then he said, may Allah {SWT} have mercy on him: ‘Whoever forgets an obligatory prayer,
let him make it up whenever he remembers it, unless it is at the end time of a second
prayer, in which case making up the missed one would cause him to miss the second;
in that case, he should not delay the second.’","Man La Yahduruhu Al-Faqih, Vol.1 p.365 • Tahdib Al-Ahkam, Vol.2 p.171 • Al-Wafi, Vol.7 p.114 • Wasa’il Al-Shi’ah, Vol.5 p.502",tahdib-al-ahkam-vol.2.pdf,335,336
15,"THE DETAILED EXPLANATION OF PRAYER, INCLUDING THE OBLIGATORY AND RECOMMENDED, AND WHAT IS PERMISSIBLE AND NOT PERMISSIBLE.",680,"الطَّاطَرِيّ عَنِ اِبْنِ زِيَادٍ عَنْ حَمَّادٍ عَنْ نُعْمَانَ ٱلرَّازِيِّ قَالَ: سَأَلْتُ أَبَا عَبْدِ اللّهِ عَلَيْهِ السَّلاَمُ - عَنْ رَجُلٍ فَاتَهُ شَيْءٌ مِنَ
الصَّلَوَاتِ فَذَكَرَ عِنْدَ طُلُوعِ الشَّمْسِ وَ عِنْدَ غُرُوبِهَا قَالَ «فَلْيُصَلّ جينَ ذَكَرَهُ».","Al-Tatari, from Ibn Ziyad, from Hammad, from Nu’man al-Razi, who said:
I asked Abu Abdillah {a.s} about a man who missed some prayers and then remembered
them at sunrise or at sunset.
Imam {a.s} said: ""Let him pray as soon as he remembers.""",Abu Abdillah Imam Ja’far ibn Muhammad al-Sadiq {a.s},,"Tahdib Al-Ahkam, Vol.2 p.171 • Al-Wafi, Vol.7 p.354 • Wasa’il Al-Shi’ah, Vol.4 p.240 • Wasa’il Al-Shi’ah, Vol.4 p.244",tahdib-al-ahkam-vol.2.pdf,336,336
15,"THE DETAILED EXPLANATION OF PRAYER, INCLUDING THE OBLIGATORY AND RECOMMENDED, AND WHAT IS PERMISSIBLE AND NOT PERMISSIBLE.",681,"وَ عَنْهُ عَنِ اِبْنِ زِيَادٍ عَنْ زُرَارَةَ وَ غَيْرِهِ عَنْ أَبِي جَعْفَرٍ عَلَيْهِ ٱلسَلاَمُ قَالَ: سُئِلَ عَنْ رَجُلٍ صَلَّى بِغَيْرِ طَهُورِ أَوْ نَسِيَ
صَلَوَاتُ لَمْ يُصَلَّهَا أَوْ نَامَ عَنْهَا قَالَ «يُصَلَّيهَا إِذَا ذَكَرَهَا فِي أَيَّةٍ سَاعَةٍ ذَكَرَهَا لَيْلاً أَوْ نَهَاراً».","And from him, from Ibn Ziyad, from Zurarah and others, from Abu Ja’far {a.s}, who said:
He {a.s} was asked about a man who prayed without ‘taharah’ (ritual purity), or who
forgot prayers and did not perform them, or who slept through them.
Imam {a.s} said: ""He should perform them whenever he remembers them, at whatever
hour he remembers, whether night or day.""",Abu Ja’far Imam Muhammad ibn Ali al-Baqir {a.s},,"Tahdib Al-Ahkam, Vol.2 p.171 • Al-Wafi, Vol.7 p.354",tahdib-al-ahkam-vol.2.pdf,336,336
15,"THE DETAILED EXPLANATION OF PRAYER, INCLUDING THE OBLIGATORY AND RECOMMENDED, AND WHAT IS PERMISSIBLE AND NOT PERMISSIBLE.",682,"مُحَمِّدُ بْنُ يَعْقُوبَ عَنْ عَلِيّ بْنِ إِبْرَاهِيمَ عَنْ مُحَمَّدِ بْنِ عِيسَى عَنْ يُونُسَ عَنْ هَاشِمِ بْنِ أَبِي سَعِيدِ الْمُكَارِي عَنْ أَبِي
بَصِيرٍ عَنْ أَبِي عَبْدِ اللّهِ عَلَيْهِ السَّلَاَمُ قَالَ: «خَمْسُ صَلَوَاتُ تُصَلَّيهِنَّ فِي كُلِّ وَقْتِ صَلاَةُ ٱَلْكُسُوفِ وَ الصَّلاَةُ عَلَى
الْمَيَّتِ وَصَلاَةُ الْإِحْرَامِ وَ الصَّلاَةُ اَلَّتِي تَفُوتُ وَ صَلَاَةُ الطَّوَافِ مِنَ الْفَجْرِ إِلَى طُلُوعِ الشَّمْسِ وَ بَعْدَ اَلْعَصْرِ إِلَى
اللّيْلِ».","Muhammad ibn Ya’qub, from Ali ibn Ibrahim, from Muhammad ibn ‘Isa, from Yunus, from Hashim ibn Abi
Sa’id al-Makkari, from Abu Basir:
Abu Abdillah {a.s} said: ""There are five prayers which you may perform at any time:
the prayer of the eclipse (‘salat al-kusuf’), the funeral prayer (‘salat al-mayyit’), the
prayer of ‘ihram’, a missed prayer that was not performed (‘salat allati tafut’), and the
circumambulation prayer (‘salat al-tawaf’).
All of these may be performed from Fajr until sunrise, and after ‘Asr until night.""",Abu Abdillah Imam Ja’far ibn Muhammad al-Sadiq {a.s},,"Al-Kafi, Vol.3 p.287 • Tahdib Al-Ahkam, Vol.2 p.171 • Al-Wafi, Vol.7 p.353 • Wasa’il Al- Shi’ah, Vol.4 p.241 • Al-Fusul Al-Muhimmah, Vol.2 p.70",tahdib-al-ahkam-vol.2.pdf,336,337
15,"THE DETAILED EXPLANATION OF PRAYER, INCLUDING THE OBLIGATORY AND RECOMMENDED, AND WHAT IS PERMISSIBLE AND NOT PERMISSIBLE.",683,"وَ عَنْهُ عَنْ مُحَمِّدِ بْنِ إسْمَاعِيلَ عَنِ الْفَضْلِ بْنِ شَاذَانَ وَ أَحْمَدَ بْنِ إِدْرِيسَ عَنْ مُحَمَّدِ بْنِ عَبْدِ الْجَبَّارِ جَمِيعاً عَنْ
صَفَوَانَ بْنِ يَحْيَى عَنْ مُعَاوِيَةَ بْنِ عَمَّارٍ قَالَ سَمِعْتُ أَبَا عَبْدِ اللّهِ عَلَيْهِ ٱلسَلاَمُ يَقُولُ: «خَمْسُ صَلَوَاتُ لاَ تُثْرَكُ عَلَى
كُلِّ حَالٍ إِذَا طُفْتَ بِالْبَيْتِ وَ إِذَا أَرَدْتَ أَنْ تُحْرِمَ وَ صَلاَةُ الْكُسُوفِ وَ إِذَا نَسِيتَ فَصَلِّ إِذَا ذَكَزْتَ وَ الْجِنَازَةُ».","And from him, from Muhammad ibn Isma’il, from al-Fadl ibn Shadhan and Ahmad ibn Idris, from
Muhammad ibn Abd al-Jabbar, all from Safwan ibn Yahya, from Mu’awiyah ibn ‘Ammar, who said:
I heard Abu Abdillah {a.s} say: ""There are five prayers that are never to be abandoned
under any circumstance: when you perform ‘tawaf’ of the House (Ka’bah), when you
intend to enter into ‘ihram’, the prayer of the eclipse (‘salat al-kusuf’), when you forget
a prayer, then pray it when you remember, and the funeral prayer (‘salat al-janazah’).""",Abu Abdillah Imam Ja’far ibn Muhammad al-Sadiq {a.s},,"Al-Kafi, Vol.3 p.287 • Tahdib Al-Ahkam, Vol.2 p.172 • Al-Wafi, Vol.7 p.353 • Wasa’il Al- Shi’ah, Vol.4 p.241 • Al-Fusul Al-Muhimmah, Vol.2 p.70",tahdib-al-ahkam-vol.2.pdf,337,337
15,"THE DETAILED EXPLANATION OF PRAYER, INCLUDING THE OBLIGATORY AND RECOMMENDED, AND WHAT IS PERMISSIBLE AND NOT PERMISSIBLE.",684,"مُحَمِّدُ بْنُ يَعْقُوبَ عَنْ عَلِيَّ بْنِ مُحَمَّدٍ عَنْ سَهْلِ بْنِ زِيَادٍ عَنْ مُحَمَّدِ بْنِ سِنَانٍ عَنِ اِبْنِ مُسْكَانَ عَنْ أَبِي بَصِيرٍ قَالَ:
سَأَلْتُهُ عَنْ رَجُلٍ نَسِيَ الظُهْرَ حَتَّى دَخَلَ وَقْتُ ٱلْعَصْرِ قَالَ «يَبْدَأُ بِالظُهْرِ وَ كَذَلِكَ الصَّلَوَاتُ تَبْدَأُ بِالَتِي نَسِيتَ إِلَّ أَنْ
تَخَافَ أَنْ يَخْرُجَ وَقْتُ الصَّلاةِ فَتَبْدَأ بِالَّتِي أَنْتَ فِي وَقْتِهَا ثُمَّ تَقْضِي الَّتِي نَسِيتَ».","Muhammad ibn Ya’qub, from Ali ibn Muhammad, from Sahl ibn Ziyad, from Muhammad ibn Sinan, from Ibn
Muskan, from Abu Basir, who said:
I asked Him {a.s} about a man who forgets the Dhuhr prayer until the time of ‘Asr enters.
Imam {a.s} said: ""He begins with Dhuhr, and likewise with the (other) prayers, begin with
the one you forgot, unless you fear that the time of the current prayer will end. In that
case, begin with the one whose time you are in, and then make up the one you forgot.""",Implicit (Muzmar),,"Al-Kafi, Vol.3 p.292 • Tahdib Al-Ahkam, Vol.2 p.172 • Tahdib Al-Ahkam, Vol.2 p.268 • Al- Istibsar, Vol.1 p.287 • Al-Wafi, Vol.8 p.1012 • Wasa’il Al-Shi’ah, Vol.4 p.290",tahdib-al-ahkam-vol.2.pdf,337,338
15,"THE DETAILED EXPLANATION OF PRAYER, INCLUDING THE OBLIGATORY AND RECOMMENDED, AND WHAT IS PERMISSIBLE AND NOT PERMISSIBLE.",685,"وَ عَنْهُ عَنْ عَلِيَ بْنِ إبْرَاهِيمَ عَنْ أَبِيهِ عَنِ اِبْنِ أَبِي عُمَيْرٍ عَنِ اِبْنِ أَذَيْنَةَ عَنْ زُرَارَةَ عَنْ أَبِي جَعْفَرٍ عَلَيْهِ ٱلسَلاَمُ : أَنَّهُ
سُئِلَ عَنْ رَجُلٍ صَلِّى بِغَيْرِ طَهُورِ أَوْ نَسِيَ صَلاَةً لَمْ يُصَلَّهَا أَوْ نَامَ عَنْهَا فَقَالَ «يَقْضِيهَا إِذَا ذَكَرَهَا فِي أَيِّ سَاعَةٍ
ذَكَرَهَا مِنْ لَيْلِ أَوْ نَهَارٍ فَإِذَا دَخَلَ وَقْتُ الصَّلاَةِ وَ لَمْ يُتِمَّ مَا قَدْ فَاتَهُ فَلْيَمْضِ مَا لَمْ يَتَخَوَّف أَنْ يَذْهَبَ وَقْتُ هَذِهِ
الصَّلَاَةِ الْتِي قَدْ حَضَرَتْ وَ هَذِهِ أَحَقُّ بِوَقْتِهَا فَلْيُصَلَّهَا فَإِذَا قَضَاهَا فَلْيُصَلِّ مَا فَانَهُ فِيمَا قَدْ مَضَى وَ لاَ يَتَطَوَّعْ
بِرَكْعَةٍ حَتَّى يَقْضِيَ الْفَرِيضَةَ كُلَّهَا».","And from him, from Ali ibn Ibrahim, from his father, from Ibn Abi ‘Umayr, from Ibn Udhaynah, from Zurarah,
from Abu Ja’far {a.s}:
He {a.s} was asked about a man who prayed without ritual purification (‘tahur’), or forgot
a prayer and did not perform it, or slept through it.
Imam {a.s} said: ""He should make it up whenever he remembers it, at whatever hour he
remembers, by night or by day. But if the time of another prayer enters and he has not
yet completed the missed one, then let him continue, as long as he does not fear that
the time for the present prayer will expire. If he fears that, then this current prayer takes
precedence, so let him pray it. Then, once he has prayed it, he should make up the
missed prayer afterwards. And he must not perform any supererogatory (‘nafl’) rak’ah
until he has made up all of the obligatory (‘faridah’) prayers.""",Abu Ja’far Imam Muhammad ibn Ali al-Baqir {a.s},,"Al-Kafi, Vol.3 p.292 • Tahdib Al-Ahkam, Vol.2 p.172 • Tahdib Al-Ahkam, Vol.2 p.266 • Tahdib Al-Ahkam, Vol.3 p.159 • Al-Istibsar, Vol.1 p.286 • Al-Wafi, Vol.8 p.1011 • Wasa’il Al-Shi’ah, Vol.8 p.256",tahdib-al-ahkam-vol.2.pdf,338,338
15,"THE DETAILED EXPLANATION OF PRAYER, INCLUDING THE OBLIGATORY AND RECOMMENDED, AND WHAT IS PERMISSIBLE AND NOT PERMISSIBLE.",686,"الْحُسَيْنُ بْنُ سَعِيدٍ عَنِ الْقَاسِمِ بْنِ عُرْوَةَ عَنْ عُبَيْدٍ عَنْ زُرَارَةَ عَنْ أَبِي جَعْفَرٍ عَلَيْهِ السَّلَاَمُ قَالَ: «إِذَا فَانَثكَ صَلاَةً
فَذَكَرْتَهَا فِي وَقْتِ أُخْرَى فَإِنْ كُنْتَ تَعْلَمُ أَنَّكَ إِذَا صَلِّيْتَ آَلَّتِي فَاتَثكَ كُثْتَ مِنَ الْأُخْرَى فِي وَقْتِ فَابْدَأُ بِالَتِي فَاتَثَكَ
فَإِنَّ اللهَ عَزَّ وَ جَلَّ يَقُولُ »وَ أَقِمِ الصَّلاةَ لِذِكْرِي » وَ إِنْ كُنْتَ تَعْلَمُ أَنَّكَ إِذَا صَلِّيْتَ الْتِي فَاتَثكَ فَاتَثكَ اَلَّتِي بَعْدَهَا
فَابْدَأُ بِالَّتِي أَنْتَ فِي وَقْتِهَا وَ اِقْضِ الْأُخْرَى».
قال الشيخ رحمه اللّه : (ولا بأس أن يقضي الانسان نوافله بعد صلاة الغداة الى أن تطلع الشمس أو بعد صلاة بعد العصر
الى أن يتغير ضوء الشمس بالاصفرار).","Al-Husayn ibn Sa’id, from al-Qasim ibn ‘Urwah, from ‘Ubayd, from Zurarah:
Abu Ja’far {a.s} said: ""If you miss a prayer and then remember it during the time of
another prayer, and you know that if you perform the one you missed first, you will still
be within the time for the current prayer, then begin with the one you missed.
For Allah {SWT}, the Mighty and Majestic, says: ‘And establish the prayer for My
remembrance’ (Surah Taha 20:14).
But if you know that by praying the one you missed first, you will miss the current one,
then begin with the one whose time you are in, and make up the other afterwards.""",Abu Ja’far Imam Muhammad ibn Ali al-Baqir {a.s},"The Shaykh (Al-Mufid), may Allah {SWT} support him, said: “There is no harm in a person
making up his ‘nawafil’ (supererogatory prayers) after the morning prayer (‘salat al-
ghadah’) until the sun rises, or after the afternoon prayer (‘salat al-’asr’) until the
sunlight begins to turn yellow.”","Al-Kafi, Vol.3 p.293 • Tahdib Al-Ahkam, Vol.2 p.172 • Tahdib Al-Ahkam, Vol.2 p.268 • Al- Istibsar, Vol.1 p.287 • Al-Wafi, Vol.8 p.1011 • Tafsir Al-Safi, Vol.3 p.302 • Wasa’il Al-Shi’ah, Vol.4 p.287 • Tafsir Al-Burhan, Vol.3 p.758 • Bihar Al-Anwar, Vol.8 5 p.290 • Tafsir Nur Al-Thaqalayn, Vol.3 p.375",tahdib-al-ahkam-vol.2.pdf,338,339
15,"THE DETAILED EXPLANATION OF PRAYER, INCLUDING THE OBLIGATORY AND RECOMMENDED, AND WHAT IS PERMISSIBLE AND NOT PERMISSIBLE.",687,"سَعْدُ بْنُ عَبْدِ اللّهِ عَنْ مُحَمَّدِ بْنِ الْحُسَيْنِ بْنِ أَبِي الْخَطَّابِ عَنْ مُحَمَّدِ بْنِ إسْمَاعِيلَ بْنِ بَزِيعِ الْعَدَوِيَّ عَنْ أَبِي الْحَسَنِ
عَبْدِ اللَّهِ بْنِ عَوْنِ الشَّامِيِّ قَالَ حَدَّثَنِي عَبْدُ اللَّهِ بْنُ أَبِي يَعْفُورِ عَنْ أَبِي عَبْدِ اللَّهِ عَلَيْهِ السَّلاَمُ : فِي قَضَاءِ صَلاةٍ
اللَّيْلِ وَ الْوَثْرِ تَفُوتُ الرَّجُلَ أَ يَقْضِيهَا بَعْدَ صَلَاَةِ الْفَجْرِ وَ بَعْدَ الْعَصْرِ قَالَ «لا بَأْسَ بِذَلِكَ».","Sa’d ibn Abdillah, from Muhammad ibn al-Husayn ibn Abi al-Khattab, from Muhammad ibn Isma’il ibn
Buzay’ al-’Adawi, from Abu al-Hasan Abdullah ibn ‘Awn al-Shami, who said Abdullah ibn Abi Ya’fur narrated
to me:
Abu Abdillah {a.s} (was asked) regarding making up the night prayer (‘salat al-layl’) and
‘witr’ that a man misses, may he make it up after the morning prayer and after ‘Asr?
Imam {a.s} said: ""There is no harm in that.""",Abu Abdillah Imam Ja’far ibn Muhammad al-Sadiq {a.s},,"Tahdib Al-Ahkam, Vol.2 p.173 • Al-Istibsar, Vol.1 p.289 • Al-Wafi, Vol.7 p.357 • Wasa’il Al- Shi’ah, Vol.4 p.242",tahdib-al-ahkam-vol.2.pdf,339,339
15,"THE DETAILED EXPLANATION OF PRAYER, INCLUDING THE OBLIGATORY AND RECOMMENDED, AND WHAT IS PERMISSIBLE AND NOT PERMISSIBLE.",688,"وَ عَنَهُ عَنْ مُوسَى بْنِ جَعْفَرِ بْنِ أَبِي جَعْفَرٍ عَنْ مُحَمَّدِ بْنِ عَبْدِ ٱلْجَبَّارِ عَنْ مَيْمُونٍ عَنْ مُحَمَّدِ بْنِ فَرَجِ قَالَ: كَتَبْتُ
إلَى الْعَبْدِ الصَّالِحِ أَسْأَلْهُ عَنْ مَسَائِلَ فَكَتَبَ إِلَيَّ «وَ صَلِّ بَعْدَ الْعَصْرِ مِنَ النَّوَافِلِ مَا شِئْتَ وَ صَلِّ بَعْدَ الْغَدَاةِ مِنْ
اَلنَّوَافِلِ مَا شِنْتَ».","And from him, from Musa ibn Ja’far ibn Abi Ja’far, from Muhammad ibn Abd al-Jabbar, from Maymun, from
Muhammad ibn Faraj, who said:
I wrote to the Righteous Servant (al Abd al-Salih {a.s}) asking Him {a.s} about certain
issues.
Imam {a.s} wrote back to me: ""Pray as many ‘nafilah’ (supererogatory) prayers as you
wish after ‘Asr, and pray as many ‘nafilah’ prayers as you wish after the morning (‘al-
ghadah’) prayer.""",Abu al-Hasan Imam Musa ibn Ja’far al-Kadhim {a.s},,"Tahdib Al-Ahkam, Vol.2 p.173 • Tahdib Al-Ahkam, Vol.2 p.275 • Al-Istibsar, Vol.1 p.289 • Al- Wafi, Vol.7 p.356 • Wasa’il Al-Shi’ah, Vol.4 p.235",tahdib-al-ahkam-vol.2.pdf,339,340
15,"THE DETAILED EXPLANATION OF PRAYER, INCLUDING THE OBLIGATORY AND RECOMMENDED, AND WHAT IS PERMISSIBLE AND NOT PERMISSIBLE.",689,"مُحَمَّدُ بْنْ أَحْمَدَ بْنِ يَحْيَى عَنْ إبْرَاهِيمَ عَنْ مُحَمَّدِ بْنِ عُمَرَ الزَّيَّاتِ عَنْ جَمِيلٍ بْنِ دَرَّاجِ قَالَ: سَأَلْتُ أَبَا الْحَسَنِ الْأَوْلَ
عَلَيْهِ السَّلَاَمُ - عَنْ قَضَاءِ صَلَاَةِ اللَّيْلِ بَعْدَ الْفَجْرِ إِلَى طُلُوعِ الشَّمْسِ قَالَ «نَعَمْ وَ بَعْدَ اَلْعَصْرِ إِلَى اللِّيْلِ فَهُوَ مِنْ سِرَّ
آلِ مُحَمَّدٍ صَلَّى اللَّهُ عَلَيْهِ وَ آلِهِ الْمَخْزُونِ».","Muhammad ibn Ahmad ibn Yahya, from Ibrahim, from Muhammad ibn ‘Umar al-Zayyat, from Jamil ibn
Darraj, who said:
I asked Abu al-Hasan al-Awwal {a.s} (the First), peace be upon him, about making up the
night prayer (‘salat al-layl’) after Fajr until the sun rises.
Imam {a.s} said: ""Yes, and also after ‘Asr until night. This is from the concealed secrets
of the family of Muhammad {saws}, may Allah {SWT} bless him and his family.""",Abu al-Hasan Imam Musa ibn Ja’far al-Kadhim {a.s},,"Tahdib Al-Ahkam, Vol.2 p.173 • Al-Istibsar, Vol.1 p.290 • Al-Wafi, Vol.7 p.357 • Wasa’il Al- Shi’ah, Vol.4 p.243 • Wasa’il Al-Shi’ah, Vol.4 p.273",tahdib-al-ahkam-vol.2.pdf,340,340
15,"THE DETAILED EXPLANATION OF PRAYER, INCLUDING THE OBLIGATORY AND RECOMMENDED, AND WHAT IS PERMISSIBLE AND NOT PERMISSIBLE.",690,"أَحْمَدُ بْنُ مُحَمَّدٍ عَنْ عَلِيَّ بْنِ الْحَكَمِ عَنْ سَيْفِ بْنِ عَمِيرَةَ عَنْ سُلَيْمَانَ بْنِ هَارُونَ قَالَ: سَأَلْتُ أَبَا عَبْدِ اللّهِ عَلَيْهِ
السَّلاَمُ - عَنْ قَضَاءِ الصَّلاَةِ بَعْدَ ٱلْعَصْرِ قَالَ «نَعَمْ إِنَّمَا هِيَ النَّوَافِلُ فَاقْصِهَا مَتَى مَا شِئْتَ».","Ahmad ibn Muhammad, from Ali ibn al-Hakam, from Sayf ibn ‘Umayrah, from Sulayman ibn Harun, who
said:
I asked Abu Abdillah {a.s} about making up prayers after ‘Asr.
Imam {a.s} said: ""Yes, they are merely ‘nawafil’ (supererogatory prayers), so make them
up whenever you wish.""",Abu Abdillah Imam Ja’far ibn Muhammad al-Sadiq {a.s},,"Tahdib Al-Ahkam, Vol.2 p.173 • Al-Wafi, Vol.7 p.358",tahdib-al-ahkam-vol.2.pdf,340,340
15,"THE DETAILED EXPLANATION OF PRAYER, INCLUDING THE OBLIGATORY AND RECOMMENDED, AND WHAT IS PERMISSIBLE AND NOT PERMISSIBLE.",691,"ٱلْحُسَيْنُ بَنْ سَعِيدٍ عَنْ فَضَالَةَ بْنِ أَيُوبَ وَ الْقَاسِمِ بْنِ مُحَمَّدٍ عَنِ الْحُسَيْنِ بْنِ أَبِي الْعَلاءِ عَنْ أَبِي عَبْدِ اللَّهِ عَلَيْهِ
السَّلاَمُ قَالَ: «اِقْضِ صَلاَةَ النَّهَارِ أَيَّ سَاعَةٍ شِئْتَ مِنْ لَيْلِ أَوْ نَهَارِ كُلُّ ذَلِكَ سَوَاء».","Al-Husayn ibn Sa’id, from Fadalah ibn Ayyub and al-Qasim ibn Muhammad, from al-Husayn ibn Abi al-’Alaʾ:
Abu Abdillah {a.s} said: ""Make up the daytime prayer at whatever hour you wish, by night
or by day, all of it is the same.""",Abu Abdillah Imam Ja’far ibn Muhammad al-Sadiq {a.s},,"Tahdib Al-Ahkam, Vol.2 p.173 • Tahdib Al-Ahkam, Vol.3 p.168 • Al-Istibsar, Vol.1 p.290 • Al- Wafi, Vol.7 p.358 • Wasa’il Al-Shi’ah, Vol.4 p.243 • Wasa’il Al-Shi’ah, Vol.4 p.277 • Al-Fusul Al-Muhimmah, Vol.2 p.71",tahdib-al-ahkam-vol.2.pdf,340,341
15,"THE DETAILED EXPLANATION OF PRAYER, INCLUDING THE OBLIGATORY AND RECOMMENDED, AND WHAT IS PERMISSIBLE AND NOT PERMISSIBLE.",692,"وَعَنْهُ عَنْ فَضَالَةَ عَنِ اِبْنِ عُثْمَانَ عَنْ عَبْدِ اللَّهِ بْنِ مُسْكَانَ عَنِ اِبْنِ أَبِي يَعْفُورِ قَالَ سَمِعْتُ أَبَا عَبْدِ اللّهِ عَلَيْهِ ٱلسَّلَاَمُ
يَقُولُ: «صَلاَةُ ٱَلنَّهَارِ يَجُوزُ قَضَاؤُهَا أَيَّ سَاعَةٍ شِئْتَ مِنْ لَيْلِ أَوْ نَهَارِ».","And from him, from Fadalah, from Ibn Uthman, from Abdullah ibn Muskan, from Ibn Abi Ya’fur, who said:
I heard Abu Abdillah {a.s} say: ""The daytime prayer may be made up at whatever hour
you wish, whether by night or by day.""",Abu Abdillah Imam Ja’far ibn Muhammad al-Sadiq {a.s},,"Tahdib Al-Ahkam, Vol.2 p.174 • Al-Istibsar, Vol.1 p.290 • Al-Wafi, Vol.7 p.358 • Wasa’il Al- Shi’ah, Vol.4 p.243",tahdib-al-ahkam-vol.2.pdf,341,341
15,"THE DETAILED EXPLANATION OF PRAYER, INCLUDING THE OBLIGATORY AND RECOMMENDED, AND WHAT IS PERMISSIBLE AND NOT PERMISSIBLE.",693,"أَحْمَدُ بْنُ مُحَمِّدِ بْنِ عِيسَى عَنْ أَحْمَدَ بْنِ النَّضْرِ وَ أَحْمَدَ بْنِ أَبِي نَصْرٍ فِي بَعْضِ أَسَانِيدِهِمَا قَالَ: سُنِلَ أَبُو عَبْدِ اللَّهِ
عَلَيْهِ السَّلاَمُ عَنِ الْقَضَاءِ قَبْلَ طُلُوعِ الشَّمْسِ وَ بَعْدَ الْعَصْرِ فَقَالَ «نَعَمْ قَاقْضِهِ فَإِنَّهُ مِنْ سِرِّ آلِ مُحَمَّدٍ عَلَيْهِمُ
السَّلامٌ».
قال الشيخ رحمه اللّه : (ولا يجوز ابتداء النوافل ولا قضاء شئ منها عند طلوع الشمس ولا عند غروبها).","Ahmad ibn Muhammad ibn ‘Isa, from Ahmad ibn al-Nadr and Ahmad ibn Abi Nasr in one of their chains of
transmission, who said:
Abu Abdillah {a.s} was asked about making up prayers (‘qadah’) before sunrise and after
‘Asr.
Imam {a.s} said: ""Yes, make it up, for this is from the secret knowledge of the Family of
Muhammad {saws}, peace be upon them.""",Abu Abdillah Imam Ja’far ibn Muhammad al-Sadiq {a.s},"The Shaykh (Al-Mufid), may Allah {SWT} support him, said: “It is not permissible to begin
supererogatory prayers (‘nawafil’) nor to make up any of them at the time of sunrise or
at the time of sunset.”","Tahdib Al-Ahkam, Vol.2 p.174 • Al-Wafi, Vol.7 p.357 • Wasa’il Al-Shi’ah, Vol.4 p.244",tahdib-al-ahkam-vol.2.pdf,341,342
