Chapter Number,Chapter Title,Hadith Number,arabic_text,english_text,commentary,references,source_pdf,page_start,page_end
138,CHAPTER ON THE RULINGS REGARDING MALE SLAVES AND FEMALE BONDWOMAN,4560,"وَ رَوَى دَاوُدُ بْنُ الْحُصَيْنِ عَنْ أَبِي الْعَبَّاسِ الْبَقْبَاقِ قَالَ: قُلْتُ لِأَبِي عَبْدِ اللّهِ عَلَيْهِ السَلاَمُ يَتَزَوَّجُ ٱلرَّجْلُ
الْأَمَةَ بِغَيْرٍ عِلْمِ أَهْلِهَا قَالَ «هُوَ زِنَّى إِنَّ اللَّهَ عَزَّ وَ جَلَّ يَقُولُ:
• فَانْكِحُوهُنَّ بِإِذْنِ أَهْلِهِنَّ","Dawud ibn al-Husayn narrated from Abu al-Abbas al-Baqbaq, who said:
I asked Abu Abdillah {a.s}: ""Can a man marry a bondwoman without the knowledge of
her owners?""
Imam {a.s} said: ""That is considered fornication. Indeed, Allah {SWT}, the Mighty and
Majestic, says:
'Then marry them with the permission of their owners' (Surah An-Nisa, 4:25).""",,"Tafsir Al-’Ayyashi, Vol.1 p.234 • Man La Yahduruhu Al-Faqih, Vol.3 p.451 • Tahdhib Al-Ahkam, Vol.7 p.348 • Al-Istibsar, Vol.3 p.219 • Al-Wafi, Vol.22 p.602 • Wasa’il Al-Shi’ah, Vol.21 p.119 • Tafsir Al- Burhan, Vol.2 p.61 • Tafsir Al-Burhan, Vol.2 p.62 • Tafsir Al-Burhan, Vol.2 p.62 • Bihar Al-Anwar, Vol.100 p.340",man-la-yahduruhu-al-faqih-vol.3-1.pdf,603,603
138,CHAPTER ON THE RULINGS REGARDING MALE SLAVES AND FEMALE BONDWOMAN,4561,"وَ رَوَى الْعَلاَءُ عَنْ مُحَمَّدِ بْنِ مُسْلِمِ عَنْ أَبِي جَعْفَرٍ عَلَيْهِ السَّلاَمُ قَالَ: فِي كِتَابٍ عَلِيَّ عَلَيْهِ السَّلاَمُ «أَنَّ
اَلْوَلَدَ لَا يَأْخُذُ مِنْ مَالٍ وَالِدِهِ شَيْئاً وَ يَأْخُذُ الْوَالِدُ مِنْ مَالِ وَلَدِهِ مَا يَشَاءُ وَ لَهُ أَنْ يَقَعَ عَلَى جَارِيَةِ اِبْنِهِ إِنْ لَمْ يَكُنِ
اَلاِبْنُ وَقَعَ عَلَيْهَا».","Al-Alaa narrated from Muhammad ibn Muslim, from Abu Jafar Imam
Muhammad ibn Ali Al-Baqir {a.s}, who said:
In the book of Imam Ali ibn Abi Talib {a.s}, it is written: ""A child cannot take anything from
the wealth of his father, but a father may take whatever he wishes from the wealth of
his child. Additionally, a father is permitted to have relations with the bondwoman of
his son, provided that the son has not had relations with her.""",,"Man La Yahduruhu Al-Faqih, Vol.3 p.452 • Wasa’il Al-Shi’ah, Vol.21 p.141 • Mustadrak Al- Wasa’il, Vol.15 p.25",man-la-yahduruhu-al-faqih-vol.3-1.pdf,603,603
138,CHAPTER ON THE RULINGS REGARDING MALE SLAVES AND FEMALE BONDWOMAN,4562,- وَ فِي خَبَرٍ آخَرَ: «لا يَجُوزُ لَهُ أَنْ يَقَعَ عَلَى جَارِيَةِ اِبْنَتِهِ إِلاَّ بِإِذْنِها».,"And in another narration: ""It is not permissible for a man to have relations
with the bondwoman of his daughter except with her permission.""",,"Man La Yahduruhu Al-Faqih, Vol.3 p.452 • Wasa’il Al-Shi’ah, Vol.21 p.141",man-la-yahduruhu-al-faqih-vol.3-1.pdf,603,603
138,CHAPTER ON THE RULINGS REGARDING MALE SLAVES AND FEMALE BONDWOMAN,4563,"وَ سَأَلَ عَبْدُ الرَّحْمَنِ بْنُ الْحَجَاجِ وَ حَفْصُ بْنُ الْبَخْتَرِيِّ أَبَا عَبْدِ اللَّهِ عَلَيْهِ السَّلامُ : عَنِ الرَّجُلِ تَكُونُ لَهُ
الْجَارِيَةُ أَفَتَجِلَ لابنِهِ قَالَ «مَا لَمْ يَكُنْ جِمَاعٌ أَوْ مُبَاشَرَةُ كَالْجِمَاعِ فَلاَ بَأْسَ».","Abd al-Rahman ibn al-Hajjaj and Hafs ibn al-Bakhtari asked Abu Abdillah {a.s}
about a man who owns a bondwoman - does she become permissible for his son?
Imam {a.s} said: ""As long as there has been no intercourse or intimate contact similar to
intercourse, then there is no harm.""",,"Man La Yahduruhu Al-Faqih, Vol.3 p.452 • Tahdhib Al-Ahkam, Vol.7 p.284 • Al-Wafi, Vol.21 p.160 • Wasa’il Al-Shi’ah, Vol.20 p.422",man-la-yahduruhu-al-faqih-vol.3-1.pdf,604,604
138,CHAPTER ON THE RULINGS REGARDING MALE SLAVES AND FEMALE BONDWOMAN,4564,- وَقَالَ عَلَيْهِ ٱلسَّلاَمُ: «كَانَ لِأَّبِي عَلَيْهِ السَّلاَمُ جَارِيَتَانِ تَقُومَانٍ عَلَيْهِ فَوَهَبَ لِي إِحْدَاهُمَا».,"Imam {a.s} said: ""My father {a.s} had two bondwomans who served him, and he
gifted one of them to me.""",,"Man La Yahduruhu Al-Faqih, Vol.3 p.452 • Al-Wafi, Vol.21 p.161 • Wasa’il Al-Shi’ah, Vol.20 p.422",man-la-yahduruhu-al-faqih-vol.3-1.pdf,604,604
138,CHAPTER ON THE RULINGS REGARDING MALE SLAVES AND FEMALE BONDWOMAN,4565,- : وَ سُيْلَ عَلَيْهِ السَّلاَمُ عَنِ الْمَمْلُوكِ مَا يَجِلُ لَهُ مِنَ النِّسَاءِ قَالَ «حُرَّتَيْنِ أَوْ أَرْبَعَ إِمَاءِ».,"Imam {a.s} was asked about what is permissible for a male slave in terms of
women.
Imam {a.s} said: ""Two free women or four bondwomen.""",,"Man La Yahduruhu Al-Faqih, Vol.3 p.452 • Wasa’il Al-Shi’ah, Vol.20 p.526 • Wasa’il Al-Shi’ah, Vol.21 p.112",man-la-yahduruhu-al-faqih-vol.3-1.pdf,604,604
138,CHAPTER ON THE RULINGS REGARDING MALE SLAVES AND FEMALE BONDWOMAN,4566,"وَ رَوَى الْعَلاءُ عَنْ مُحَمَّدِ بْنِ مُسْلِمِ عَنْ أَبِي عَبْدِ اللَّهِ عَلَيْهِ السِّلاَمُ قَالَ: سَأَلْثُهُ عَنْ رَجُلٍ كَانَتْ لَهُ جَارِيَةٌ وَ
كَانَ يَأْتِيهَا فَبَاعَهَا فَأُعْتِقَتْ وَ تَزَوَّجَتْ فَوَلَدَتْ اِبْنَةً هَلْ تَصْلُحُ اِبْنَتُهَا لِمَوْلاَهَا الْأَوَّلِ قَالَ «هِيَ عَلَيْهِ حَرَامٌ».","Al-Alaa narrated from Muhammad ibn Muslim, from Abu Abdillah {a.s}, who
said:
I asked him about a man who had a bondwoman with whom he had relations. He then
sold her, and she was later freed and married, giving birth to a daughter. Is her
daughter permissible for her former master?
Imam {a.s} said: ""She is forbidden to him.""",,"Man La Yahduruhu Al-Faqih, Vol.3 p.452 • Al-Wafi, Vol.21 p.176 • Wasa’il Al-Shi’ah, Vol.20 p.467",man-la-yahduruhu-al-faqih-vol.3-1.pdf,604,604
138,CHAPTER ON THE RULINGS REGARDING MALE SLAVES AND FEMALE BONDWOMAN,4567,- وَقَالَ: فِي جَارِيَةٍ لِرَجُلٍ وَ كَانَ يَأْتِيهَا فَأَسْقَطَتْ سِقْطاً مِنْهُ بَعْدَ ثَلاثَةِ أَشْهْرِ قَالَ «هِيَ أُمْ وَلَدِ».,"Imam {a.s} said regarding a bondwoman who belonged to a man and with
whom he had relations, and she miscarried his child after three months:
""She is considered Umm Walad (the mother of his child).""",,"Man La Yahduruhu Al-Faqih, Vol.3 p.453 • Al-Wafi, Vol.10 p.664 • Wasa’il Al-Shi’ah, Vol.23 p.171",man-la-yahduruhu-al-faqih-vol.3-1.pdf,605,605
138,CHAPTER ON THE RULINGS REGARDING MALE SLAVES AND FEMALE BONDWOMAN,4568,"قَالَ: وَ سَأَلْتُ أَبَا جَعْفَرٍ عَلَيْهِ السَّلامُ عَنِ اِمْرَأَةٍ حُرَةٍ تَزَوْجَتْ عَبْداً عَلَى أَنَّهُ حُرٌ ثُمَّ عَلِمَتْ بَعْدُ أَنَّهُ مَمْلُوكٌ
قَالَ «هِيَ أَمْلَكُ بِنَفْسِهَا إِنْ شَاءَتْ بَعْدَ عِلْمِهَا أَقَرّتْ بِهِ وَ أَقَامَتْ مَعَهُ وَ إِنْ شَاءَتْ لَمْ تُقِمْ وَ إِنْ كَانَ ٱلْعَبْدُ دَخَلَ بِهَا
فَلَهَا الصَّدَاقُ بِمَا اِسْتَحَلَ مِنْ فَرْجِهَا وَ إِنْ لَمْ يَكُنْ دَخَلَ بِهَا فَالنَّكَاحُ بَاطِلٌ فَإِنْ أَقَرَّتْ مَعَهُ بَعْدَ عِلْمِهَا أَنَّهُ عَبْدٌ مَمْلُوكٌ
فَهُوَ أَمْلَكَ بِهَا».","I asked Abu Jafar Imam Muhammad ibn Ali Al-Baqir {a.s} about a free woman
who married a man thinking he was free, but later discovered that he was a slave.
Imam {a.s} said: ""She has authority over herself. After learning the truth, if she wishes,
she may stay with him and accept him, or if she wishes, she may leave him.
If the slave had consummated the marriage with her, then she is entitled to the dowry
for what was made lawful to him from her. However, if he had not consummated the
marriage, then the marriage is invalid.
But if she chooses to remain with him after learning that he is a slave, then he has the
right to keep her as his wife.""",,"Man La Yahduruhu Al-Faqih, Vol.3 p.453 • Al-Wafi, Vol.22 p.569",man-la-yahduruhu-al-faqih-vol.3-1.pdf,605,605
138,CHAPTER ON THE RULINGS REGARDING MALE SLAVES AND FEMALE BONDWOMAN,4569,"وَ رَوَى الْحَسَنُ بْنُ مَحْبُوبٍ عَنْ سَعْدَانَ بْنِ مُسْلِمِ عَنْ أَبِي بَصِيرٍ عَنْ أَحَدِهِمَا عَلَيْهِمَا السَّلاَمُ : فِي رَجُلٍ
زَوَّجَ مَمْلُوكَةً لَهُ مِنْ رَجُلٍ حُرِّ عَلَى أرْبَعِمِائَةِ دِرْهَمٍ فَعَجَّلَ لَهُ مِائَتَيْ دِرْهَمِ ثُمَّ أَخَرَ عَنْهُ مِائَتَيْ دِرْهَمٍ فَدَخَلَ بِهَا
زَوْجُهَا ثُمَّ إِنَّ سَيَّدَهَا بَاعَهَا بَعْدُ مِنْ رَجُلٍ لِمَنْ تَكُونُ الْمَائِتَانِ الْمُؤَخِّرَتَانِ عَلَيْهِ فَقَالَ «إِنْ لَمْ يَكُنْ أَوْفَاهَا بَقِيَّةَ الْمَهْرِ
حَتَّى بَاعَهَا فَلاَ شَيْءَ لَهُ عَلَيْهِ وَ لاَ لِغَيْرِهِ وَ إِذَا بَاعَهَا السَّيِّدُ فَقَدْ بَانَتْ مِنَ الزَّوْجِ الْحُرِّ إِذَا كَانَ يَعْرِفُ هَذَا الْأَمْرَ».
وَ قَدْ تَقَدَّمَ مِنْ ذَلِكَ عَلَى أَنَّ بَيْعَ الْأَمَةِ طَلَاقُهَا.","Al-Hasan ibn Mahbub narrated from Sadan ibn Muslim, from Abu Basir, from
one of the Imams (peace be upon them), regarding a man who married his
bondwoman to a free man for a dowry of four hundred dirhams. He paid two hundred
dirhams in advance and delayed the payment of the remaining two hundred dirhams.
The husband then consummated the marriage with her.
Later, her master sold her to another man. Who is responsible for the remaining two
hundred dirhams?
Imam {a.s} said: ""If the husband did not pay the remainder of the dowry before she was
sold, then neither he nor anyone else owes it. And when her master sold her, she
became separated from the free husband, provided he was aware of this ruling.""","It has already been mentioned that the sale of a bondwoman is equivalent to her
divorce.","Man La Yahduruhu Al-Faqih, Vol.3 p.453",man-la-yahduruhu-al-faqih-vol.3-1.pdf,606,606
138,CHAPTER ON THE RULINGS REGARDING MALE SLAVES AND FEMALE BONDWOMAN,4570,"وَ رَوَى اَلْحَسَنُ بْنُ مَخْبُوبٍ عَنِ الْعَلاءِ عَنْ مُحَمَّدِ بْنِ مُسْلِمِ قَالَ: سَأَلْتُ أَبَا جَعْفَرٍ عَلَيْهِ ٱلسَّلَاَمُ عَنْ مَمْلُوكِ
لِرَجُلٍ أَبَقَ مِنْهُ فَأْتَّى أَرْضاً فَذَكَرَ لَهُمْ أَنَّهُ حُرُّ مِنْ رَهْطِ بَنِي فُلانٍ وَ أَنَّهُ تَزَوَّجَ اِمْرَأَةً مِنْ أَهْلِ تِلْكَ الْأَرْضِ فَأَوْلَدَهَا
أَوْلاداً وَ أَنَّ الْمَرْأَةَ مَاتَتْ وَ تَرَكَتْ فِي يَدِهِ مَالاً وَ ضَيْعَةً وَ وَلَدَهَا ثُمَّ إِنَّ سَيِّدَهُ بَعْدُ أَنَّى تِلْكَ الْأَرْضَ فَأَخَذَ ٱلْعَبْدَ وَ
جَمِيعَ مَا فِي يَدِهِ وَ أَذْعَنَ لَهُ الْعَبْدُ بِالرِّقَ فَقَالَ «أَمَّا ٱلْعَبْدُ فَعَبْدُهُ وَ أَمَّا ٱلْمَالُ وَ الضَّيْعَةُ فَإِنَّهُ لِوَلَدِ الْمَرْأَةِ الْمَيِّنَةِ لا
يَرِثُ عَبْد حُرَا» قُلْتُ جُعِلْتُ فِدَاكَ فَإِنْ لَمْ يَكُنُ لِلْمَرْأَةِ يَوْمَ مَاتَتْ وَلَدْ وَ لا وَارِثُ لِمَنْ يَكُونُ الْمَالُ وَ الضَّيْعَةُ اَلَّتِي
تَرَكَثْهَا فِي يَدِ اَلْعَبْدِ فَقَالَ «يَكُونُ جَمِيعُ مَا تَرَكَتْ لإِمَامِ الْمُسْلِمِينَ خَاصَّةً».","Al-Hasan ibn Mahbub narrated from Al-Alaa, from Muhammad ibn Muslim,
who said: I asked Abu Jafar Imam Muhammad ibn Ali Al-Baqir {a.s} about a slave
belonging to a man who fled and went to another land. There, he claimed to be a free
man from a certain tribe and married a woman from that land, fathered children with
her, and then she died, leaving behind wealth, property, and her children in his care.
Later, his master came to that land, reclaimed the slave and all that was in his
possession, and the slave admitted to being his property.
Imam {a.s} said: ""As for the slave, he belongs to his master. However, the wealth and
property belong to the children of the deceased woman. A slave does not inherit from
a free person.""
I said: ""May I be your ransom! What if the woman had no children or heirs when she
died? Who would the wealth and property belong to?""
Imam {a.s} said: ""All that she left behind would belong exclusively to the Imam of the
Muslims.""",,"Man La Yahduruhu Al-Faqih, Vol.3 p.454 • Al-Wafi, Vol.25 p.850 • Wasa’il Al-Shi’ah, Vol.21 p.224",man-la-yahduruhu-al-faqih-vol.3-1.pdf,606,606
138,CHAPTER ON THE RULINGS REGARDING MALE SLAVES AND FEMALE BONDWOMAN,4571,"وَ رَوَى الْحَسَنُ بْنُ مَحْبُوبِ عَنْ حَكَمِ الْأَعْمَى وَ هِشَامِ بْنِ سَالِمِ عَنْ عَمَّارِ السَّابَاطِيّ عَنْ أَبِي عَبْدِ اللّهِ
عَلَيْهِ السَّلاَمُ قَالَ: سَأَلْتُهُ عَنْ رَجُلٍ أَذِنَ لِغلامِهِ فِي اِمْرَأَةٍ حُرَّةٍ فَتَزَوَّجَهَا ثُمَّ إِنَّ الْعَبْدَ أَبَقَ مِنْ مَوَالِيهِ فَجَاءَتِ اِمْرَأَةُ
الْعَبْدِ تَطْلُبُ نَفَقَتَهَا مِنْ مَوْلَى الْعَبْدِ فَقَالَ «لَيْسَ لَهَا عَلَى مَوْلَى الْعَبْدِ نَفَقَةٌ وَ قَدْ بَانَتْ عِصْمَتُهَا مِنْهُ لِأَنَّ إِبَاقَ الْعَبْدِ
طَلاَقُ اِمْرَأْتِهِ وَ هُوَ بِمَنْزِلَةِ الْمُرْتَدّ عَنِ الْإِسْلَامِ» قُلْتُ فَإِنْ هُوَ رَجَعَ إلَى مَوْلاَهُ أَتَرْجِعُ اِمْرَأْتُهُ إِلَيْهِ قَالَ «إِنْ كَانَ
انْقَضَتْ عِدَّتُهَا مِنْهُ ثُمَّ تَزَوَّجَتْ زَوْجاً غَيْرَهُ فَلاَ سَبِيلَ لَهُ عَلَيْهَا وَ إِنْ كَانَتْ لَمْ تَتَزَوَّجْ فَهِيَ اِمْرَأَتُهُ عَلَى النَّكَاحِ
اَلْأَوَّلِ».","Al-Hasan ibn Mahbub narrated from Hakam al-Ama and Hisham ibn Salim,
from Ammar al-Sabati, who said: I asked Abu Abdillah {a.s} about a man who permitted
his slave to marry a free woman. The slave then fled from his master, and the wife of
the slave came seeking maintenance from the master of the slave.
Imam {a.s} said: ""She has no right to maintenance from the master of the slave, and her
marriage bond with the slave is severed, because the slave's escape is considered a
divorce, and he is like one who has apostatized from Islam.""
I asked: ""If the slave returns to his master, does his wife return to him?""
Imam {a.s} said: ""If her waiting period (iddah) has ended and she has married another
husband, then he has no claim over her. However, if she has not married another, she
remains his wife based on the original marriage contract.""",,"Man La Yahduruhu Al-Faqih, Vol.3 p.454 • Wasa’il Al-Shi’ah, Vol.22 p.172",man-la-yahduruhu-al-faqih-vol.3-1.pdf,607,607
138,CHAPTER ON THE RULINGS REGARDING MALE SLAVES AND FEMALE BONDWOMAN,4572,"وَ رَوَى الْعَلَاءُ عَنْ مُحَمَّدِ بْنِ مُسْلِمِ عَنْ أَبِي جَعْفَرٍ عَلَيْهِ السَّلَاَمُ قَالَ: «قَضَى أَمِيرُ ٱلْمُؤْمِنِينَ عَلَيْهِ ٱَلسَّلاَمُ
فِي اِمْرَأَةِ أَمْكَنَتْ مِنْ نَفْسِهَا عَبْداً لَهَا فَنَكَحَهَا «أَنْ تُضْرَبَ مِائَةً وَ يُضْرَبَ الْعَبْدُ خَمْسِينَ جَلْدَةً وَ أَنْ يُبَاعَ بِصُغْرٍ
مِنْهَا» وَ مُحَرَّمٌ عَلَى كُلِّ مُسْلِمِ أَنْ يَبِيعَهَا عَبْداً مُذرِكاً بَعْدَ ذَلِكَ».","Al-Alaa narrated from Muhammad ibn Muslim, from Abu Jafar Imam
Muhammad ibn Ali Al-Baqir {a.s}, who said:
“Commander of the Faithful {a.s} ruled in the case of a woman who allowed her slave to
have relations with her and married him:
She is to be given one hundred lashes, and the slave is to be given fifty lashes. The
slave is then to be sold in a manner that ensures he is distanced from her (bi-sughrin
minha).
It is forbidden for any Muslim to sell her a mature slave after that incident.”",,"Al-Kafi, Vol.5 p.493 • Man La Yahduruhu Al-Faqih, Vol.3 p.454 • Tahdhib Al-Ahkam, Vol.8 p.206 • Al-Wafi, Vol.15 p.324 • Wasa’il Al-Shi’ah, Vol.21 p.160",man-la-yahduruhu-al-faqih-vol.3-1.pdf,607,607
138,CHAPTER ON THE RULINGS REGARDING MALE SLAVES AND FEMALE BONDWOMAN,4573,"وَ رَوَى الْحَسَنُ بْنُ مَحْبُوبِ عَنْ عَبْدِ الْعَزِيزِ عَنْ عُبَيْدِ بْنِ زُرَارَةَ عَنْ أَبِي عَبْدِ اللّهِ عَلَيْهِ السَّلامُ : فِي عَبْدِ
بَيْنَ رَجُلَيْنٍ زَوَّجَهُ أَحَدُهُمَا وَ الْآخَرُ لَمْ يَعْلَمْ بِهِ ثُمَّ إِنَّهُ عَلِمَ بِهِ بَعْدُ أَلَهُ أَنْ يُفَرِّقَ بَيْنَهُمَا قَالَ «لِلَّذِي لَمْ يَعْلَمْ وَ لَمْ
يَأْذَنْ أَنْ يُفَرِّقَ بَيْنَهُمَا إِذَا عَلِمَ وَ إِنْ شَاءَ تَرَكَهُ عَلَى نِكَاحِهِ».","Al-Hasan ibn Mahbub narrated from Abdul-Aziz, from Ubayd ibn Zurarah,
from Abu Abdillah {a.s} regarding a slave jointly owned by two men - one of them married
him off without the knowledge of the other. Later, the second owner found out about
the marriage.
Imam {a.s} said: ""The one who was unaware and did not give permission has the right to
annul the marriage when he learns about it. However, if he wishes, he may allow the
marriage to remain valid.""",,"Man La Yahduruhu Al-Faqih, Vol.3 p.455 • Tahdhib Al-Ahkam, Vol.8 p.207 • Al-Wafi, Vol.22 p.607 • Wasa’il Al-Shi’ah, Vol.21 p.116",man-la-yahduruhu-al-faqih-vol.3-1.pdf,608,608
138,CHAPTER ON THE RULINGS REGARDING MALE SLAVES AND FEMALE BONDWOMAN,4574,"وَ رَوَى الْحَسَنُ بْنُ مَحْبُوبِ عَنْ عَلِيَّ بْنِ أَبِي حَمْرَةَ عَنْ أَبِي الْحَسَنِ عَلَيْهِ السَّلَاَمُ : فِي رَجْلٍ يُزَوِّجُ مَمْلُوكاً
لَهُ اِمْرَأَةً حُرَّةً عَلَى مِائَةِ دِرْهَمِ ثُمَّ إِنَّهُ بَاعَهُ قَبْلَ أَنْ يَدْخُلَ عَلَيْهَا فَقَالَ «يُغْطِيهَا سَيِّدُهُ مِنْ ثَمَنِهِ نِصْفَ مَا فَرَضَ لَهَا
إِنَّمَا هُوَ بِمَنْزِلَةِ دَيْنِ اِسْتَدَانَهُ بِإِذْنِ سَيِّدِهِ».","Al-Hasan ibn Mahbub narrated from Ali ibn Abi Hamzah, from Imam Abu al-
Hasan {a.s} regarding a man who married his slave to a free woman for a dowry of one
hundred dirhams.
Then, before the slave consummated the marriage with her, the master sold him.
Imam {a.s} said: ""The master must give her half of the agreed dowry from the price he
received for selling the slave. This is treated as a debt that the slave incurred with the
permission of his master.""",,"Man La Yahduruhu Al-Faqih, Vol.3 p.455 • Tahdhib Al-Ahkam, Vol.7 p.485 • Tahdhib Al- Ahkam, Vol.8 p.210 • Al-Wafi, Vol.22 p.607 • Wasa’il Al-Shi’ah, Vol.21 p.196 • Wasa’il Al-Shi’ah, Vol.21 p.336",man-la-yahduruhu-al-faqih-vol.3-1.pdf,608,608
138,CHAPTER ON THE RULINGS REGARDING MALE SLAVES AND FEMALE BONDWOMAN,4575,"وَ سَأَلَ مُحَمَّدُ بْنُ إِسْمَاعِيلَ بْنِ بَزِيعِ الرِّضَا عَلَيْهِ السَّلاَمُ : عَنِ اِمْرَأَةِ أَحَلّتْ لِزَوْجِهَا جَارِيَتَهَا فَقَالَ «ذَلِكَ
لَهُ» قَالَ فَإِنْ خَافَ أَنْ تَكُونَ تَمْزَحُ قَالَ «فَإِنْ عَلِمَ أَنَّهَا تَمْزَحُ فَلا».","Muhammad ibn Ismail ibn Bazi asked Imam Ali ibn Musa Ar-Ridha {a.s} about
a woman who permitted her husband to have relations with her bondwoman.
Imam {a.s} said: ""That is permissible for him.""
He then asked: ""What if he fears that she might be joking?""
Imam {a.s} said: ""If he knows that she is joking, then it is not permissible.""",,"Man La Yahduruhu Al-Faqih, Vol.3 p.455 • Tahdhib Al-Ahkam, Vol.7 p.462 • Wasa’il Al-Shi’ah, Vol.20 p.301 • Wasa’il Al-Shi’ah, Vol.21 p.128",man-la-yahduruhu-al-faqih-vol.3-1.pdf,609,609
138,CHAPTER ON THE RULINGS REGARDING MALE SLAVES AND FEMALE BONDWOMAN,4576,"وَ رَوَى جَمِيلٌ عَنْ فَضَيْلٍ قَالَ: قُلْتُ لِأَبِي عَبْدِ اللّهِ عَلَيْهِ السَّلاَمُ جُعِلْتْ فِدَاكَ إِنَّ بَعْضَ أَصْحَابِنَا رَوَى عَنْكَ
أَنَّكَ قُلْتَ إِذَا أَحَلَّ الرّجُلُ لِأَخِيهِ الْمُؤْمِنِ فَرْجَ جَارِيَتِهِ فَهُوَ لَهُ حَلاَلٌ فَقَالَ لَهُ «نَعَمْ يَا فُضَيْلُ » قُلْتُ فَمَا تَقُولُ فِي
رَجُلٍ عِئْدَهُ جَارِيَةً لَهُ نَفِيسَةٌ وَ هِيَ بِكْرْ أَحَلَ لِأَخِ لَهُ مَا دُونَ الْفَرْجِ أَلَهُ أَنْ يَفْتَضَّهَا قَالَ « لا لَيْسَ لَهُ إِلَّ مَا أَحَلَ لَهُ
مِنْهَا وَ لَوْ أَحَلَّ لَهُ قُبْلَةً مِنْهَا لَمْ يَجِلَّ لَهُ مَا سِوَى ذَلِكَ» قُلْتُ أَرَأَيْتَ إِنْ هُوَ أَحَلَ لَهُ مَا دُونَ ٱلْفَرْجِ فَغَلَبَثْهُ الشَّهْوَةُ
فَاقْتَضَّهَا قَالَ «لا يَنْبَغِي لَهُ ذَلِكَ» قُلْتُ فَإِنْ فَعَلَ ذَلِكَ أَ يَكُونُ زَانِياً قَالَ «لا وَ لَكِنْ يَكُونُ خَائِناً وَ يَغْرَمُ لِصَاحِبِهَا
عُشرَ قيمَتِهَا».","Jamil narrated from Fudayl, who said: I said to Abu Abdillah {a.s}: ""May I be your
ransom! Some of our companions have narrated from you that you said if a man
permits his believing brother to have relations with his bondwoman, then she is lawful
for him.""
Imam {a.s} said: ""Yes, O Fudayl.""
I asked: ""What do you say about a man who has a precious bondwoman who is a virgin,
and he permits his brother to enjoy her, but only in ways other than intercourse? Is it
permissible for him to deflower her?""
Imam {a.s} said: ""No, he is only allowed what has been made lawful for him. Even if he
permitted him only to kiss her, nothing beyond that would be lawful for him.""
I asked: ""What if he permitted him everything except intercourse, but his desire
overcame him, and he deflowered her?""
Imam {a.s} said: ""He should not do that.""
I asked: ""If he did, would he be considered a fornicator?""
Imam {a.s} said: ""No, but he would be a betrayer and must compensate the owner of the
bondwoman with one-tenth of her value.""",,"Al-Kafi, Vol.5 p.468 • Man La Yahduruhu Al-Faqih, Vol.3 p.455 • Tahdhib Al-Ahkam, Vol.7 p.244 • Al-Wafi, Vol.22 p.591 • Wasa’il Al-Shi’ah, Vol.21 p.132",man-la-yahduruhu-al-faqih-vol.3-1.pdf,609,609
138,CHAPTER ON THE RULINGS REGARDING MALE SLAVES AND FEMALE BONDWOMAN,4577,"وَ رَوَى اَلْحَسَنُ بْنُ مَحْبُوبٍ عَنْ جَمِيلٍ بْنِ دَرَّاجٍ عَنْ ضُرَيْسِ بْنِ عَبْدِ ٱلْمَلِكِ عَنْ أَبِي عَبْدِ اللَّهِ عَلَيْهِ ٱلسَّلاَمُ
: فِي الرَّجُلِ يُجِلُّ لأَخِيهِ جَارِيَتَهُ وَ هِيَ تَخْرُجُ فِي حَوَائِجِهِ قَالَ «هِيَ لَهُ حَلال» قُلْتُ أَرَأَيْتَ إِنْ جَاءَثْ بِوَلَدٍ مَا
بَصْنَعُ بِهِ قَالَ «هُوَ لِمَوْلَى الْجَارِيَةِ إِلَّ أَنْ يَكُونَ قَدِ اِشتَرَطَ عَلَيْهِ جِينَ أَحَلَهَا لَهُ أَنَّهَا إِنْ جَاءَتْ بِوَلَدٍ مِنَّي فَهُوَ حُرٌّ
فَإنْ كَانَ فَعَلَ فَهُوَ حُرُّ» قُلْتُ فَيَمْلِكُ وَلَدَهُ قَالَ «إنْ كَانَ لَهُ مَالٌ اِشتَرَاهُ بِالْقِيمَةِ».","Al-Hasan ibn Mahbub narrated from Jamil ibn Darraj, from Durays ibn Abdul-
Malik, from Abu Abdillah {a.s} regarding a man who permits his brother to have relations
with his bondwoman, and she goes out to fulfill his needs.
Imam {a.s} said: ""She is lawful for him.""
I asked: ""What if she gives birth to a child? What should be done with the child?""
Imam {a.s} said: ""The child belongs to the owner of the bondwoman unless he stipulated
at the time he permitted her that if she gives birth to a child from him, then the child is
free. If he made such a condition, then the child is free.""
I asked: ""Can he own his child?""
Imam {a.s} said: ""If he has wealth, he can purchase the child at its value.""",,"Man La Yahduruhu Al-Faqih, Vol.3 p.456 • Tahdhib Al-Ahkam, Vol.7 p.248 • Al-Istibsar, Vol.3 p.140 • Wasa’il Al-Shi’ah, Vol.21 p.135",man-la-yahduruhu-al-faqih-vol.3-1.pdf,610,610
