Chapter Number,Chapter Title,Hadith Number,arabic_text,english_text,commentary,references,source_pdf,page_start,page_end
46,CHAPTER OF TA'QEEB (PRAYER SUPPLICATIONS),960,"وَقَالَ عَلَيْهِ السَّلاَمُ: «إِذَا اِنْصَرَفْتَ مِنْ صَلاَةٍ مَكْتُوبَةٍ فَقُلْ: رَضِيتُ بِاللهِ رَبّا وَ بِالْإِسْلاَمِ دِيناْ وَ بِالْقُرْآنِ كِتَاباً
وَ بِمُحَمَّدٍ نَبِيَاً وَ بِعَلِيَّ وَلِيَاً وَ الْحَسَنِ وَ الْحُسَيْنِ وَ، عَلِيِّ بْنِ الْحُسَيْنِ وَ مُحَمَّدِ بْنِ عَلِيَّ وَ جَعْفَرِ بْنِ مُحَمَّدٍ وَ مُوسَى
بْنِ جَعْفَرٍ وَ عَلِيَّ بْنِ مُوسَى وَ مُحَمَّدٍ بْنِ عَلِيَّ وَ عَلِيٍّ بْنِ مُحَمَّدٍ وَ الْحَسَنِ بْنِ عَلِيَّ وَ الْحُجَّةِ بْنِ اَلْحَسَنِ بْنِ عَلِيٍّ
أَئِمَةً اللَّهُمَّ وَلِيِّكَ الْحُجَّةَ فَاحْفَظُهُ مِنْ بَيْنِ يَدَيْهِ وَ مِنْ خَلْفِهِ وَ عَنْ يَمِينِهِ وَ عَنْ شِمَالِهِ وَ مِنْ فَوْقِهِ وَ مِنْ تَحْتِهِ وَ
أُمْدُدْ لَهُ فِي عُمُرِهِ وَ اِجْعَلْهُ ٱلْقَائِمَ بِأَمْرِكَ ٱلْمُنْتَصِرَ لِدِينِكَ وَ أَرِهِ مَا يُجِبُّ وَ تَقَرُّ بِهِ عَيْنُهُ فِي نَفْسِهِ وَ فِي ذُرِّيَّتِهِ، وَ
أَهْلِهِ وَ مَالِهِ وَ فِي شِيعَتِهِ وَ فِي عَدُوِّهِ وَ أَرِهِمْ مِنْهُ مَا يَحْذَرُونَ وَ أَرِهِ فِيهِمْ مَا يُجِبُّ وَ تَقَرُّ بِهِ عَيْنُهُ وَ اِشفِ بِهِ
صُدُورَنَا وَ «صُدُورَ قَوْمِ مُؤْمِنِينَ» وَ كَانَ النَّبِيُ صَلَّى اللَّهُ عَلَيْهِ وَ آلِهِ يَقُولُ إِذَا فَرَغَ مِنْ صَلاَتِهِ» « اَللَّهُمَّ اِغْفِرْ لِي
مَا قَدَّمْتُ وَ مَا أَخَرْتُ وَ مَا أَسْرَرْتُ وَ مَا أَعْلَنْتُ وَ إسْرَافِي عَلَى نَفْسِي وَ مَا أَنْتَ أَعْلَمُ بِهِ مِنَّي اللَّهُمَ أَنْتَ ٱلْمُقَدَّمُ وَ
أَنْتَ الْمُؤَخِّرُ لا إِلَهَ إِلَّ أَنْتَ بِعِلَمِكَ الْغَيْبَ وَ بِقُدْرَتِكَ عَلَى الْخَلْقِ أَجْمَعِينَ مَا عَلِمْتَ الْحَيَاةَ خَيْراً لِي فَأَحْيِنِي وَ
تَوَفَّنِي إِذَا عَلِمْتَ ٱلْوَفَاةَ خَيْراً لِي اللَّهُمَّ إِنِّي أَسْأَلُكَ خَشْيَتَكَ فِي السِّرِّ وَ الْعَلانِيَةِ وَ كَلِمَةَ الْحَقُّ فِي الْغَضَبِ وَ الرِّضَا
وَ ٱلْقَصْدَ فِي الْفَقْرِ وَ الْغِنَى وَ أَسْأَلُكَ نَعِيماً لا يَنْفَدُ وَ قُرَّةَ عَيْنٍ لا تَتْقَطِعُ وَ أَسْأَلُكَ الرِّضَا بِالْقَضَاءِ وَ بَرْدَ الْعَيْشِ بَعْدَ
اَلْمَوْتِ وَ لَذَّةَ النَّظَرِ إِلَى وَجْهِكَ وَ شَوْقاً إِلَى لِقَائِكَ مِنْ غَيْرِ ضَرَّاءَ مُضِرَّةٍ وَ لا فِثْتَةٍ مُظْلِمَةِ اللَّهُمَّ زَيَّنَّا بِزِينَةِ الْإِيِمَانِ
وَ اِجْعَلْنَا هُدَاةً مَهْدِيِّينَ اللَّهُمَّ اِهْدِنَا فِي مَنْ هَدَيْتَ اللّهُمَّ إِنَّي أَسْأَلُكَ عَزِيمَةَ الرِّشَادِ وَ الثَّبَاتَ فِي الْأَمْرِ وَ الرُّشَدَ وَ
أَسْأَلُكَ شُكْرَ نِعْمَتِكَ وَ حُسْنَ عَافِيَتِكَ وَ أَدَاءَ حَقِّكَ وَ أَسْأَلُكَ يَا رَبِّ قَلْباً سَلِيماً وَ لِسَاناً صَادِقاً وَ أَسْتَغْفِرُكَ لِمَا تَعْلَمُ
وَ أَسْأَلُكَ خَيْرَ مَا تَعْلَمُ وَ أَعُوذُ بِكَ مِنْ شَرِّ مَا تَعْلَمُ وَ مَا لا نَعْلَمُ فَإِنَّكَ تَعْلَمُ وَ لاَ نَعْلَمُ وَ «أَنْتَ عَلاَمُ ٱلْغُيُوبِ».","Imam {a.s} said:
""When you finish the obligatory prayer, say:
'I am content with Allah {SWT} as my Lord {AZJ}, with Islam as my religion, with the Qur'an
as my book, with Muhammad as my Prophet, with Ali as my guardian, and with Hasan,
Hussain, Ali ibn al-Hussain, Muhammad ibn Ali, Ja'far ibn Muhammad, Musa ibn Ja'far,
Ali ibn Musa, Muhammad ibn Ali, Ali ibn Muhammad, Hasan ibn Ali, and the Hujjah ibn
al-Hasan (peace be upon them all) as Imams.
O’ Allah {SWT}, protect Your guardian, the Hujjah, from all sides - from in front of him,
behind him, on his right, on his left, above him, and below him. Extend his lifespan,
make him the one to establish Your command, grant him victory for Your religion, and
show him what pleases him and brings him joy in himself, his family, his progeny, his
wealth, and his followers. Show him what frightens his enemies and demonstrate to
his enemies what they fear. Heal the hearts of believers through him.'""
The Prophet {saws} would say upon finishing his prayer:
""O’ Allah {SWT}, forgive me for what I have sent ahead and what I have delayed, for what
I have concealed and what I have revealed, and for my excesses against myself, and
for what You know better than I. O’ Allah {SWT}, You are the First and the Last. There is
no god but You. By Your knowledge of the unseen and Your power over creation, if You
know that life is better for me, then grant me life, and if You know that death is better
for me, then take me unto You. O’ Allah {SWT}, I ask You for fear of You in secret and in
public, for the word of truth in contentment and anger, and for moderation in wealth
and poverty. I ask You for unending bliss, for joy that does not cease, and for
contentment with what You have decreed and a comfortable life after death. I ask for
the sweetness of looking upon Your face and a longing to meet You without a harmful
calamity or a dark fitnah. O’ Allah {SWT}, adorn us with the adornment of faith and make
us guides and guided ones. O’ Allah {SWT}, guide us among those You have guided. I ask
You for determination upon the right path, stability in the affair, gratitude for Your
blessings, good health, and the ability to fulfil Your rights. O’ Lord {AZJ}, I ask You for a
sound heart, a truthful tongue, forgiveness for what You know, the best of what You
know, and protection from the evil of what You know and what we do not. Truly, You
know and we do not, and You are the Knower of all that is hidden.'""",,"Man La Yahduruhu Al-Faqih, Vol. 1",man-la-yahduruhu-al-faqih-vol.1.pdf,444,444
46,CHAPTER OF TA'QEEB (PRAYER SUPPLICATIONS),961,"وَقَالَ الصَّادِقُ عَلَيْهِ السَّلامُ: «مَنْ قَالَ هَذِهِ ٱلْكَلِمَاتِ عِنْدَ كُلِّ صَلاَةٍ مَكْثُوبَةِ حُفِظَ فِي نَفْسِهِ وَ دَارِهِ وَ مَالِهِ
وَوُلْدِهِ: أُجِيرُ نَفْسِي وَ مَالِي وَ وُلْدِي وَ أَهْلِي وَ دَارِي وَ كُلَّ مَا هُوَ مِنِّي بِاللّهِ الْوَاحِدِ الْأَحَدِ الصَّمَدِ آلَّذِي «لَمْ يَلِذْ وَ
لَمْ يُولَدْ وَلَمْ يَكُنْ لَهُ كُفُوا أَحَدٌ» وَ أُجِيرُ نَفْسِي وَ مَالِي وَ وُلْدِي وَ أَهْلِي وَ دَارِي وَكُلَّ مَا هُوَ مِنَّي «بِرَبَّ ٱلْفَلَقِ مِنْ
شَرِّ ما خَلَقَ» إِلَى آخِرِهَا وَ «بِرَبِّ النّاسِ» إِلَى آخِرِهَا وَ بِآيَةِ الْكُرْسِيِّ إِلَى آخِرِهَا.","Imam Jafar ibn Muhammad Al-Sadiq {a.s} said:
""Whoever recites these words after every obligatory prayer will be protected in
themselves, their house, their wealth, and their children:
'I seek refuge for myself, my wealth, my children, my family, my house, and everything
that pertains to me by Allah {SWT}, the One, the Absolute, who 'neither begets nor is born,
nor is there to Him any equivalent.'
I seek refuge for myself, my wealth, my children, my family, my house, and everything
that pertains to me with the Surah Al-Falaq, 'from the evil of what He has created' (to
the end of the surah) and with the Surah Al-Nas (to the end of the surah), and with Ayat
al-Kursi (to the end of the verse).'"".",,"Al-Kafi, Volume 2, p. 549 • Man La Yahduruhu Al-Faqih, Vol. 1, p. 328 • Makarem al-Akhlaq, Part 1, p. 282 • Falah Al-Sael, Part 1, p. 166 • Al-Wafi, Vol. 8, p. 792 • Wasail Al-Shia, Vol. 6, p. 470 • Bihar Al Anwar, Vol. 83, p. 4 • Tafsir Nur Al-Thaqalayn, Part 5, p. 702 • Tafseer Kanz Al-Daqaiq, Part 14, p. 501",man-la-yahduruhu-al-faqih-vol.1.pdf,445,445
46,CHAPTER OF TA'QEEB (PRAYER SUPPLICATIONS),962,"وَ رُوِيَ عَنْ هِلْقَامِ بْنِ أَبِي هِلْقَامٍ أَنَّهُ قَالَ: أَتَيْتُ أَبَا إِبْرَاهِيمَ عَ فَقُلْتُ لَهُ جُعِلْتُ فِدَاكَ عَلَّمْنِي دُعَاءً جَامِعاً
لِلدُّنْيَا وَ الْآخِرَةِ وَ أَوْجِزْ فَقَالَ «قُلْ فِي دُبُرِ الْفَجْرِ إِلَى أَنْ تَطْلُعَ الشَّمْسُ سُبْحَانَ اللَّهِ الْعَظِيمِ وَ بِحَمْدِهِ أَسْتَغْفِرُ اللَّهَ
وَ أَسْأَلُهُ مِنْ فَضْلِهِ » فَقَالَ هِلْقَامٌ وَ لَقَدْ كُنْتُ أَسْوَأَ أَهْلِ بَيْتِي حَالاً فَمَا عَلِمْتُ حَتَّى أَنَانِي مِيرَاثُ مِنْ قِبَلِ رَجُلٍ مَا
عَلِمْتُ أَنْ بَيْنِي وَ بَيْنَهُ قَرَابَةً وَ إِنِّي الْيَوْمَ أَيْسَرُ أَهْلِ بَيْتِي مَالاً وَ مَا ذَاكَ إِلاَّ مِمَّا عَلَمَنِي مَوْلاَيَ ٱلْعَبْدُ الصَّالِحُ عَ.","Hilqam ibn Abi Hilqam narrated that He said:
""I came to Abu Ibrahim (Imam Musa ibn Jafar Al-Kadhim {a.s}) and said:
'May I be your sacrifice, teach me a supplication that encompasses both worldly and
otherworldly affairs and make it concise.'
Imam {a.s} said: 'Recite after the Fajr prayer until the sun rises: ""Subhan Allah {SWT} al-
Azim wa bihamdihi (Glory be to Allah {SWT}, the Great, and praise be to Him). I seek
forgiveness from Allah {SWT} and ask Him for His bounty.""'
Hilqam then said: 'I was the worst off among my household, but I did not know what
had happened until an inheritance came to me from a man whom I did not know to
have any kinship with me. And today, I am the wealthiest among my household, and
this is solely due to what my master, the righteous servant, taught me {a.s}.'""",,"Al-Kafi, Volume 2, p. 550 • Man La Yahduruhu Al-Faqih, Vol. 1, p. 328 • Al-Wafi, Vol. 8, p. 808 • Wasail Al-Shia, Vol. 6, p. 476",man-la-yahduruhu-al-faqih-vol.1.pdf,445,445
46,CHAPTER OF TA'QEEB (PRAYER SUPPLICATIONS),963,- قَالَ زُرَارَةُ سَمِعْتُ أَبَا جَعْفَرٍ عَلَيْهِ السَّلامُ يَقُولُ: «آلدُّعَاءُ بَعْدَ ٱلْفَرِيضَةِ أَفْضَلُ مِنَ الصَّلاةِ تَنَفُلاً.,"Zurarah reported that he heard Abu Ja'far {a.s} say:
""Supplication after the obligatory prayer is better than offering a voluntary prayer.""
And thus, this has been the practice.",,"Al-Kafi, Volume 3, p. 342 • Da‘ā’im al-Islām, Part 1, p. 166 • Man La Yahduruhu Al-Faqih, Vol. 1, p. 328 • Tahdhib Al-Ahkam, Part 2, p. 103 • Makarem al-Akhlaq, Part 1, p. 285 • Awaali al-La’aali, Part 1, p. 332 • The Meftah al-Falah, Part 1, p. 64 • Wasail Al-Shia, Vol. 6, p. 437 • Bihar Al-Anwar, Vol. 82, p. 324 • Mustadrak Al-Wasail, Vol. 5, p. 32",man-la-yahduruhu-al-faqih-vol.1.pdf,446,446
46,CHAPTER OF TA'QEEB (PRAYER SUPPLICATIONS),964,"وَقَالَ هِشَامُ بْنُ سَالِمِ لِأَبِي عَبْدِ اللهِ عَلَيْهِ السَّلاَمُ: إِنّي أَخْرُجُ وَ أُحِبّ أَنْ أَكُونَ مُعَقّباً فَقَالَ »إِنْ كُنْتَ عَلَى
وُضُوء فَأَنْتَ مُعَقَّبٌ","Hisham ibn Salim said to Abu Abdullah {a.s}:
""I go out and I love to be in a state of spiritual continuation (mu'aqqib).""
Imam {a.s} replied: ""If you are in a state of ablution (wudhu), then you are considered to
be in a state of spiritual continuation (mu'aqqib).""",,"Man La Yahduruhu Al-Faqih, Vol. 1",man-la-yahduruhu-al-faqih-vol.1.pdf,446,446
46,CHAPTER OF TA'QEEB (PRAYER SUPPLICATIONS),965,"وَقَالَ اَلنَّبِيُّ صَلَّى اللَّهُ عَلَيْهِ وَ آلِهِ: قَالَ اللَّهُ عَزَّ وَ جَلَ «يَا اِبْنَ آدَمَ أُذْكُرْنِي بَعْدَ ٱلْغَدَاةِ سَاعَةً وَ بَعْدَ اَلْعَصْرِ
سَاعَةً أَكْفِيكَ مَا أَهَمَّكَ.","The Prophet {saws} said that Allah {SWT} the Almighty said:
""O’ son of Adam, remember Me for an hour after the dawn (fajr) prayer and for an hour
after the afternoon (Asr) prayer, and I will take care of what concerns you.""",,"Man La Yahduruhu Al-Faqih, Vol. 1, p. 329 • Thawab al-A’mal wa Iqab al-A’mal, Part 1, p. 45 • Al-Amali (by Al-Saduq) Vol. 1, p. 320 • Makarem al-Akhlaq, Part 1, p. 301 • Kulliyat Hadith Qudsi, Vol. 1, p. 276 • Kulliyat Hadith Qudsi, Vol. 1, p. 296 • Bihar Al-Anwar, Vol. 82, p. 319 • Bihar Al-Anwar, Vol. 90, p. 347 • Tafseer Kanz Al-Daqaiq, Part 11, p. 399",man-la-yahduruhu-al-faqih-vol.1.pdf,446,446
46,CHAPTER OF TA'QEEB (PRAYER SUPPLICATIONS),966,"وَقَالَ الصَّادِقُ عَلَيْهِ السَّلاَمُ: «اَلْجُلُوسُ بَعْدَ صَلاَةِ الْغَدَاةِ فِي التَّعْقِيبِ وَ الدُّعَاءِ حَتَّى تَظْلُعَ الشَّمْسُ أَبْلَغُ
فِي طَلَبِ الرِّزْقِ مِنَ الضَّرْبِ فِي ٱلْأَرْضِ.","Imam Jafar ibn Muhammad Al-Sadiq {a.s} said:
""Sitting after the dawn (Fajr) prayer in contemplation (ta'qeeb) and supplication until
the sun rises is more effective in seeking sustenance than striving to earn it through
labor on the earth”.",,"Man La Yahduruhu Al-Faqih, Vol. 1 • Man La Yahduruhu Al-Faqih, Vol. 1, p. 329 • Tahdhib Al- Ahkam, Part 2, p. 138 • Al-Wafi, Vol. 8, p. 784 • Al-Wafi, Vol. 9, p. 1553 • Wasail Al-Shia, Vol. 6, p. 459",man-la-yahduruhu-al-faqih-vol.1.pdf,447,447
47,THE PROSTRATION OF GRATITUDE (SUJOOD AL-,967,"باب - سجدة الشكر والقول فيها
رَوَى عَبْدُ اللَّهِ بْنُ جُنْدَبٍ عَنْ مُوسَى بْنِ جَعْفَرٍ عَلَيْهِمَا السَّلَاَمُ أَنَّهُ قَالَ: «تَقُولُ فِي سَجْدَةِ الشُّكْرِ اللَّهُمَّ إِنَّي
أُشهِدُكَ وَ أُشهِدُ مَلانِكَتَكَ وَ أَنْبِيَاءَكَ وَ رُسُلَكَ وَ جَمِيعَ خَلْقِكَ أَنَّكَ أَنْتَ اللَّهُ رَبِّي وَ الْإِسْلَامَ دِينِي وَ مُحَمَّداً نَبِيِّي وَ
عَلِيّاً وَ اَلْحَسَنَ وَ الْحُسَيْنَ وَ عَلِيَّ بْنَ الْحُسَيْنِ وَ مُحَمّدَ بْنَ عَلِيَّ وَ جَعْفَرَ بْنَ مُحَمّدٍ وَ مُوسَى بْنَ جَعْفَرٍ وَ عَلِيَّ بْنَ
مُوسَى وَ مُحَمَّدَ بْنَ عَلِيٍّ وَ عَلِيَّ بْنَ مُحَمَّدٍ وَ الْحَسَنَ بْنَ عَلِيَّ وَ الْحُجَةَ بْنَ الْحَسَنِ بْنِ عَلِيَّ أَيِمَّتِي بِهِمْ أَتَوَلَى وَ مِنْ
أَعْدَائِهِمْ أَتَبَرَّأُ اللَّهُمّ إِنَّي أَنْشُدُكَ دَمَ الْمَظْلُومِ ثَلَاثاً اللَّهُمّ إِنَّي أَنْشُدُكَ بِإِيوَائِكَ عَلَى نَفْسِكَ لِأَعْدَائِكَ لَثُهْلِكَنَّهُمْ بِأَيْدِينًا
وَ أَيْدِي الْمُوْمِنِينَ اللَّهُمَّ إِنَّي أَنْشُدُكَ بِإِيوَائِكَ عَلَى نَفْسِكَ لِأَوْلِيَائِكَ لَتُظْفِرَنَّهُمْ بِعَدُوَّكَ وَ عَدُوِّهِمْ أَنْ تُصَلِّيَ عَلَى
مُحَمَّدٍ وَ عَلَى الْمُسْتَحْفَظِينَ مِنْ آلِ مُحَمَّدٍ ثَلاثاً وَ تَقُولُ ٱللَّهُمَّ إِنِّي أَسْأَلْكَ ٱلْيُسْرَ بَعْدَ ٱلْعُسْرِ ثَلاثاً ثُمَّ تَضَعُ خَدّكَ
الْأَيْمَنَ عَلَى الْأَرْضِ وَ تَقُولُ يَا كَهْفِي جِينَ تُعْبِينِي الْمَذَاهِبُ وَ تَصِيقُ عَلَيَّ الْأَرْضُ بِمَا رَحُبَتْ وَ يَا بَارِئ خَلْقِي
رَحْمَةً بِي وَ كُنْتَ عَنْ خَلْقِي غَنِيَاً صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ وَ عَلَى الْمُسْتَحْفَظِينَ مِنْ آلِ مُحَمَّدٍ ثَلاَثاً ثُمَّ تَضَعُ
خَدَّكَ الْأَيْسَرَ عَلَى الْأَرْضِ وَ تَقُولُ يَا مُذِلَ كُلِّ جَبَّارٍ وَ يَا مُعِزَّ كُلِّ ذَلِيلٍ قَدْ وَ عِزَّتِكَ بَلَغَ بِي مَجْهُودِي ثَلاَثاً ثُمَّ تَعُودُ
لِلسُّجُودٍ وَ تَقُولُ مِائَةَ مَرَّةٍ شُكْراً شُكْراً ثُمَّ تَسْأَلُ حَاجَتَكَ إِنْ شَاءَ اللَّهُ.
ولا تسجد سجدة الشكر عند المخالف واستعمل التقية في تركها.","Abdullah ibn Jundab narrates from Imam Musa ibn Jafar Al-Kadhim {a.s}:
""When you perform the Sajdah of Shukr (prostration of gratitude), say:
'O’ Allah {SWT}, I bear witness before You, Your angels, Your prophets, Your messengers,
and all of Your creation that You are Allah {SWT}, my Lord {AZJ}; Islam is my religion;
Muhammad is my Prophet; and Ali, Hasan, Hussain, Ali ibn Hussain, Muhammad ibn
Ali, Ja'far ibn Muhammad, Musa ibn Ja'far, Ali ibn Musa, Muhammad ibn Ali, Ali ibn
Muhammad, Hasan ibn Ali, and the Hujjah, son of Hasan ibn Ali, are my Imams. With
them, I seek closeness, and from their enemies, I dissociate. O’ Allah {SWT}, I beseech
You concerning the blood of the oppressed' (repeating this three times).
'O’ Allah {SWT}, by Your promise to Yourself concerning Your enemies, destroy them
through our hands and the hands of the believers. O’ Allah {SWT}, by Your promise to
Yourself concerning Your allies, grant them victory over Your enemy and their enemy.
Send Your blessings upon Muhammad and the Guardians from the family of
Muhammad' (repeating this three times).
'O’ Allah {SWT}, I ask You for ease after hardship' (repeating this three times).
Then, place your right cheek on the ground and say,
'O’ my shelter when paths confuse me and the earth, despite its expanse, feels narrow
for me. O’ Creator who brought me into existence out of mercy while You were self-
sufficient without me, send blessings upon Muhammad and the Guardians from the
family of Muhammad' (repeating this three times).
Then, place your left cheek on the ground and say,
'O’ One who humiliates every tyrant and grants honor to every humble servant! By Your
might, I have reached my limit' (repeating this three times).
Then, return to prostration and say 'Shukran Shukran' (Thank you, Thank you) a
hundred times. Then, ask for your needs, if Allah {SWT} wills.""
And do not perform the prostration of gratitude in the presence of an opponent, and
practice Taqiyyah by refraining from it.",,"Man La Yahduruhu Al-Faqih, Vol. 1, p. 329 • Wasail Al-Shia, Part 7, p. 15",man-la-yahduruhu-al-faqih-vol.1.pdf,448,449
47,THE PROSTRATION OF GRATITUDE (SUJOOD AL-SHUKR) AND WHAT TO SAY,968,"وَ رَوَى جَهُمُ بْنُ أَبِي جَهُمِ قَالَ: رَأَيْتُ أَبَا الْحَسَنِ مُوسَى بْنَ جَعْفَرٍ عَلَيْهِمَا السَّلَاَمُ وَ قَدْ سَجَدَ بَعْدَ الثَّلَاثِ
الرَّكَعَاتِ مِنَ الْمَغْرِبِ فَقُلْتُ لَهُ جُعِلْتُ فِدَاكَ رَأَيْتُكَ سَجَدْتَ بَعْدَ الثَّلاَثِ فَقَالَ «وَ رَأَيْتَنِي» فَقُلْتُ نَعَمْ قَالَ «فَلاَ
تَدَعْهَا فَإِنَّ الدُّعَاءَ فِيهَا مُسْتَجَابٌ.","Jahm ibn Abi Jahm narrated that he saw Imam Musa ibn Ja'far {a.s} performing a
prostration after the three rak'ahs of Maghrib prayer.
He said: ""May I be your ransom! I saw you prostrate after the three [rak'ahs].""
Imam {a.s} replied: ""And you observed me doing that?""
Jahm said: ""Yes.""
The Imam {a.s} then said: ""Do not abandon it, for the supplication made during it is
answered.""",,"Man La Yahduruhu Al-Faqih, Vol. 1, p. 331 • Tahdhib Al-Ahkam, Part 2, p. 114 • Al-Istibsar, Part 1, p. 347 • Al-Wafi, Vol. 8, p. 823 • Wasail Al-Shia, Vol. 6, p. 489 • Bihar Al-Anwar, Vol. 83, p. 195",man-la-yahduruhu-al-faqih-vol.1.pdf,449,449
47,THE PROSTRATION OF GRATITUDE (SUJOOD AL-SHUKR) AND WHAT TO SAY,969,"وَ فِي رِوَايَةِ إِبْرَاهِيمَ بْنِ عَبْدِ الْحَمِيدِ: أَنَّ الصَّادِقَ عَلَيْهِ السِّلاَمُ قَالَ لِرَجْلِ «إِذَا أَصَابَكَ هَمٌّ فَامْسَحْ يَدَكَ
عَلَى مَوْضِعِ سُجُودِكَ ثُمَّ اِمْسَحْ يَدَكَ عَلَى وَجْهِكَ مِنْ جَانِبِ خَدِّكَ الْأَيْسَرِ وَ عَلَى جَبْهَتِكَ إِلَى جَانِبٍ خَدِّكَ ٱلْأَيْمَنِ)
قَالَ قَالَ اِبْنُ أَبِي عُمَيْرٍ كَذَلِكَ وَصَفَهُ لَنَا إِبْرَاهِيمُ بْنُ عَبْدِ الْحَمِيدِ «ثُمَّ قُلْ بِسْمِ اللَّهِ «آَلَّذِي لا إِلْهَ إِلاَ هُوَ عَالِمُ ٱلْغَيْبِ
وَ الشَّهادَةٍ.. «الرَّحمْنُ الرَّحِيمُ» اللّهُمَّ أَذْهِبْ عَنِّي ٱلْغَمَّ وَ ٱلْحَزَنَ ثَلاَثاً.","In a narration from Ibrahim ibn Abd al-Hamid, it is mentioned that Imam Jafar
ibn Muhammad Al-Sadiq {a.s} advised a man:
“When you are afflicted by distress, place your hand on the spot of your prostration,
then wipe your hand over your face starting from the left cheek, then over your
forehead, ending at the right cheek.”
Ibn Abi Umayr stated that Ibrahim ibn Abd al-Hamid described it to us in the same
manner.
The Imam {a.s} continued: “Then say: ‘In the name of Allah {SWT}, the One besides whom
there is no deity, the Knower of the unseen and the seen.. the Most Compassionate,
the Most Merciful. O’ Allah {SWT}, remove from me distress and grief.’”
Recite this three times.",,"Man La Yahduruhu Al-Faqih, Vol. 1",man-la-yahduruhu-al-faqih-vol.1.pdf,450,450
47,THE PROSTRATION OF GRATITUDE (SUJOOD AL-SHUKR) AND WHAT TO SAY,970,"وَ رُوِيّ عَنْ سُلَيْمَانَ بْنِ حَفْصِ ٱلْمَرْوَزِيَّ أَنَّهُ قَالَ: كَتَبَ إِلَيَّ أَبُو الْحَسَنِ الرِّضَا عَلَيْهِ السِّلاَمُ «قُلْ فِي سَجْدَةٍ
الشُّكْرِ مِائَةً مَرَّةٍ: شُكْراً شُكْراً وَ إِنْ شِنْتَ عَفْواْ عَفْواً.","It is narrated from Sulayman ibn Hafs al-Marwazi that Imam al-Ridha {a.s} wrote
to him, saying:
“In the prostration of gratitude (Sajdat al-Shukr), say one hundred times:
‘Thankfulness, thankfulness (Shukran, Shukran),’ and if you wish, say:
‘Pardon, pardon (Afwan, Afwan).’”",,"Man La Yahduruhu Al-Faqih, Vol. 1, p. 332 • Uyūn al-Akhbār, Part 1, p. 280 • Wasail Al-Shia, Part 7, p. 16 • Bihar Al-Anwar, Vol. 83, p. 197",man-la-yahduruhu-al-faqih-vol.1.pdf,450,450
47,THE PROSTRATION OF GRATITUDE (SUJOOD AL-SHUKR) AND WHAT TO SAY,971,- وَكَانَ أَبُو الْحَسَنِ مُوسَى بْنُ جَعْفَرٍ عَلَيْهِمَا السَّلاَمُ يَسْجُدُ بَعْدَ مَا يُصَلِّي فَلاَ يَرْفَعُ رَأْسَهُ حَتَّى يَتَعَالَى النَّهَارُ.,"It is reported that Imam Musa ibn Jafar Al-Kadhim {a.s} used to perform a
prolonged prostration (Sujood) after completing his prayers, and he would not raise
his head until the day had advanced significantly.",,"Man La Yahduruhu Al-Faqih, Vol. 1, p. 332 • Al-Wafi, Vol. 8, p. 823 • Wasail Al-Shia, Part 7, p.",man-la-yahduruhu-al-faqih-vol.1.pdf,450,450
47,THE PROSTRATION OF GRATITUDE (SUJOOD AL-SHUKR) AND WHAT TO SAY,972,"وَ رَوَى عَبْدُ الرَّحْمَنِ بْنُ الْحَجَّاجِ عَنْ أَبِي عَبْدِ اللَّهِ عَلَيْهِ السَّلاَمُ أَنَّهُ قَالَ: «مَنْ سَجَدَ سَجْدَةَ اَلشُّكْرِ وَ هُوَ
مُتَوَضَى كَتَبَ اللهُ لَهُ بِهَا عَشرَ صَلَوَاتُ وَ مَحَا عَنْهُ عَشَرَ خَطَايَا عِظَامٍ.","Abd al-Rahman ibn al-Hajjaj narrated from Imam Jafar ibn Muhammad Al-
Sadiq {a.s} that He said:
“Whoever performs a prostration of gratitude (Sajdat al-Shukr) while in a state of purity
(wudu), Allah {SWT} writes for him ten good deeds, removes ten significant sins from him,
and grants him ten prayers (blessings).”",,"Man La Yahduruhu Al-Faqih, Vol. 1, p. 332 • Mishkat Al-Anwar, Part 1, p. 29 • Al-Wafi, Vol. 8, p. 824 • Wasail Al-Shia, Part 7, p. 5 • Bihar Al-Anwar, Vol. 83, p. 219 • Mustadrak Al-Wasail, Vol. 5, p. 127 • Mustadrak Al-Wasail, Vol. 5, p. 151",man-la-yahduruhu-al-faqih-vol.1.pdf,451,451
